rank,tier,objname,ra,dec,glat,glon,dist_best,dist_source,M_Ks,log_L_K,L_K,m_Ks,m_W1,m_W2,dm_trgb,dm_sbf,dm_tf,dm_fp,ttype_lvg,bmag,kmag,z,hyperleda_type,hyperleda_t
1826,3,SBS 1006+578,152.3972363,57.5664502,48.418933885371146,154.56085636086766,21.8067684173584,NED-LVS,-17.3589565574913,8.25558262299652,180128579.0127643,14.334,13.922,14.002,,,,,,,,0.0050429999828338,,
1827,3,IC 3448,187.84663,17.206405,79.04958805781904,276.8661992667195,19.493566513061523,NED-LVS,-17.350456521201206,8.252182608480483,178723890.00228944,14.099,,,,,,,,,,0.0045099020935595,,
1828,3,WISEA J013155.88-072224.0,22.9828682,-7.3733357,-68.03397349618123,150.70770599958178,17.947057723999023,NED-LVS,-17.34696629828494,8.250786519313976,178150284.1196314,13.923,13.687,13.501,,,,,,,,0.0041532525792717,,
1829,3,WISEA J024147.11+080327.9,40.4462983,8.0577511,-45.81573191341904,164.0701764609415,13.509652137756348,NED-LVS,-17.34222083223159,8.248888332892637,177373335.45812783,13.311,12.811,12.882,,,,,,,,0.0031288312748074,,
1830,3,IC 3580,189.1218017,18.3004847,80.52475997477468,280.84811767471433,12.858338356018066,NED-LVS,-17.335924248291683,8.246369699316674,176347659.2017198,13.21,12.52,12.605,,,,,,,,0.0029783330392092,,
1831,3,NGC 5693,219.0466,48.585031,60.48941241743095,86.58721275675474,4.809999942779541,NED-LVS,-17.327725356037007,8.243090142414804,175020992.55147895,11.083,10.555347,10.526877,,,,,,,,0.0076085971668362,,
1832,3,WISEA J232217.92-233307.2,350.5746896,-23.5520158,-69.5729299331534,38.05351094014587,23.343873977661133,NED-LVS,-17.325864650044238,8.242345860017696,174721303.07659933,14.515,13.168,13.072,,,,,,,,0.0053969998843967,,
1833,3,IC 3227,185.648711,24.084995,82.82244763840414,236.4199360513211,20.026947021484375,NED-LVS,-17.324073744775575,8.24162949791023,174433340.5189002,14.184,,,,,,,,,,0.0046328632161021,,
1834,3,NGC 1047,40.1369855,-8.1475702,-57.95785770277716,181.70427737798693,4.630000114440918,NED-LVS,-17.323905008762615,8.241562003505047,174406233.658812,11.004,10.736559,10.767716,,,,,,,,0.0047399457544088,,
1835,3,UGCA 298,191.7308521,26.5643274,88.84587397286667,241.92561775782767,8.899999618530273,NED-LVS,-17.320949940151415,8.240379976060566,173932194.33200282,12.426,11.828,11.427,,,,,9.0,15.3,12.4,0.0027428744360804,,
1836,3,IC 3365,186.79658,15.896663,77.43772659996905,275.0897532693563,18.663796908346704,CF4,-17.318999999999996,8.2396,173620099.19014156,14.036,11.897377,11.914393,,,31.355,,,,,0.0078871389850974,,
1837,3,NGC 4509,188.2777003,32.0917301,83.6374318565788,160.57092728099366,10.1,LVG,-17.31460686891321,8.237842747565285,172919012.838718,12.707,11.958697,11.845497,,,,,9.0,14.1,11.5,0.0031250000465661,,
1838,3,WISEA J142110.39-291504.7,215.2933044,-29.2513255,29.66470565799572,325.46237728750816,18.193069458007812,NED-LVS,-17.31452988790008,8.237811955160032,172906752.94644868,13.985,13.158,13.14,,,,,,,,0.0042099999263882,,
1839,3,SBS 1210+537A,183.2328942,53.4606012,62.71967763072084,135.47783174159738,16.644065856933594,NED-LVS,-17.31429712766363,8.237718851065452,172869689.15242553,13.792,13.798,14.101,,,,,,,,0.0038526102434843,,
1840,3,UGC 07678,188.00069,39.832666,76.67083742523506,139.31909101688746,9.08,LVG,-17.313429242605427,8.237371697042171,172731560.6901209,12.477,11.620456,11.625376,29.74,,,,9.0,13.8,12.5,0.0022614360786974,,
1841,3,IC 2038,62.2239013,-55.9898571,-44.601867628032366,266.3368911647463,19.200000762939453,NED-LVS,-17.311506229804305,8.236602491921722,172425896.1872908,14.105,12.3,12.438,,,,,7.0,15.0,12.0,0.0023749999236315,,
1842,3,VCC 0890,186.5898077,6.6695319,68.69147633679265,285.56485381755334,23.0,NED-LVS,-17.309639180087963,8.235855672035186,172129644.59167686,14.499,13.767,13.888,,,,,,,,0.005001361016184,,
1843,3,CGCG 426-040,320.02502,11.91856,-25.588102524944453,63.10597425671434,16.51422691345215,NED-LVS,-17.301291238583918,8.232516495433568,170811259.65984434,13.788,,,,,,,,,,0.0038226444739848,,
1844,3,UGC 07022,180.6821355,45.1909619,69.48900941491613,148.03624818489897,10.209672927856444,NED-LVS,-17.299059147309002,8.231623658923601,170460461.11472443,12.746,12.391,12.425,,,,,,,,0.0023659497965127,,
1845,3,MCG +08-22-051,179.99036,49.56384,65.4790430166036,143.30141571685536,16.1962833404541,NED-LVS,-17.29007682891092,8.228030731564369,169056055.49278107,13.757,,,,,,,,,,0.0037492604460567,,
1846,3,UGC 03453,96.2258284,73.1297543,23.98664729791069,141.32351330570995,19.633602768360465,CF4,-17.290000000000003,8.228000000000002,169044093.16432703,14.175,10.809311,10.780895,,,31.465,,,,,0.0034890000242739,,
1847,3,MCG -01-30-027a,176.146726,-3.800969,55.11395065555745,272.81988402177996,23.574079513549805,NED-LVS,-17.289173720198356,8.227669488079343,168915494.1703513,14.573,11.552012,11.610148,,,,,,,,0.0054500000551342,,
1848,3,WISEA J005842.29-341111.3,14.6762175,-34.186486,-82.771261743711,290.9024805636533,23.79331970214844,NED-LVS,-17.288275200464433,8.227310080185774,168775763.06441972,14.594,14.313,14.491,,,,,,,,0.005500472150743,,
1849,3,WISEA J021725.66+051924.1,34.3569258,5.3233705,-51.46234204979761,158.78111567231932,22.661880493164062,NED-LVS,-17.287479724882903,8.226991889953162,168652153.0868572,14.489,13.689,13.707,,,,,,,,0.0052399584092199,,
1850,3,AM 0605-341,91.832526,-34.204494,-23.397997932700115,240.7417466178117,9.64,LVG,-17.275385169514156,8.222154067805663,166783878.04809654,12.645,,,29.87,,,,9.0,14.1,11.5,0.0025530001148581,,
1851,3,WISEA J033049.73-255632.4,52.7072308,-25.9423532,-54.4801274425218,220.3027234708356,22.028165817260746,NED-LVS,-17.273891684890216,8.221556673956087,166554616.17260304,14.441,13.369,13.348,,,,,,,,0.0050940001383423,,
1852,3,VCC 1675,189.145593,8.0547502,70.60464101179619,291.79649265525677,7.5,LVG,-17.2703063169585,8.2201225267834,166005518.99998447,12.105,11.612327,11.716686,,,,,9.0,14.8,12.1,0.005993909202516,,
1853,3,IC 3612,189.769637,14.7313117,77.27341884463009,289.24402395687025,14.682499678319855,CF4,-17.264999999999993,8.217999999999998,165196179.8229008,13.569,12.058,12.062,,30.834,,,,,,0.0041720001026988,,
1854,3,ABELL S0753:[WFC91] 005,209.5095317,-34.2192869,26.656475034532857,318.3049688745258,7.785657405853272,NED-LVS,-17.261476447192663,8.216590578877065,164660935.65397888,12.195,11.718764,11.862369,,,,,,,,0.0018050000071525,,
1855,3,WISEA J220737.01+231516.0,331.9042463,23.2544594,-25.944792779451348,80.88679476552016,12.519394874572754,NED-LVS,-17.259916688707072,8.21596667548283,164424555.12425262,13.228,12.542,12.33,,,,,,,,0.0028999999631196,,
1856,3,NGC 5434,210.8465167,9.4480091,65.48592534849134,350.16773097602453,3.7850046157836914,NED-LVS,-17.257332067275794,8.214932826910319,164033603.9923357,10.633,11.021,10.97,,,,,,,,0.0154740000143647,,
1857,3,IC 3718,191.191625,12.35144444444,75.14067769502726,296.56656845425977,6.8,LVG,-17.255544563531185,8.214217825412474,163763769.1571965,11.907,10.7616625,10.799873,,,,,8.0,14.0,11.9,0.0031820000149309,,
1858,3,IC 2574,157.0972782,68.4121591,43.60703742318835,140.20703134828173,3.93,LVG,-17.253962751877136,8.213585100750855,163525355.04837796,10.718,7.945767,7.676222,,,,,8.0,11.5,8.6,0.0001900000061141,,
1859,3,2MASX J22350531-4627406,338.77216666667,-46.46125,-56.95857378621991,348.00931487850386,13.480084419250488,NED-LVS,-17.23546305992078,8.206185223968312,160762674.9902308,13.413,12.021339,12.000375,,,,,,,,0.0031220000237226,,
1860,3,WISEA J033008.88+303543.1,52.5370345,30.595321,-20.948958930181664,158.98116866062435,15.489072799682615,NED-LVS,-17.217127104924604,8.198850841969842,158070505.4371982,13.733,13.276,13.259,,,,,,,,0.0035860000643879,,
1861,3,FCC 211,54.5895297,-35.2597263,-53.66542466786634,236.39510653643745,21.799999237060547,NED-LVS,-17.216282392027516,8.198512956811006,157947572.93670663,14.476,13.36,13.416,,,,,,,,0.0077550001442432,,
1862,3,WISEA J222633.62-291727.9,336.6401217,-29.2910888,-58.135125609924366,20.395734752748528,14.76584529876709,NED-LVS,-17.21529157011266,8.198116628045065,157803498.7783566,13.631,12.329,11.444,,,,,,,,0.0034189999569207,,
1863,3,WISEA J104904.86+122426.7,162.2702556,12.4074376,57.80239385469929,234.06819089645188,19.680503845214844,NED-LVS,-17.214181063564908,8.197672425425964,157642177.61350107,14.256,13.891,13.637,,,,,,,,0.0045529999770224,,
1864,3,WISEA J210608.90-460254.7,316.5371197,-46.0485307,-42.12881214093856,354.0801568799599,15.546056747436523,NED-LVS,-17.213101243340837,8.197240497336336,157485472.3382965,13.745,13.562,13.794,,,,,,,,0.0035991566255688,,
1865,3,IC 3742,191.3835126,13.3328182,76.13569680620924,296.92809946196536,20.941124558508935,CF4,-17.189000000000004,8.187600000000002,154028114.80716196,14.416,11.169587,11.164623,,,31.605,,,,,0.0032190000638365,,
1866,3,WISEA J064020.20+753826.5,100.0841914,75.6407164,25.534326317878097,138.86558587469787,11.39468002319336,NED-LVS,-17.188510670788382,8.187404268315353,153958711.69257966,13.095,13.094,13.068,,,,,,,,0.0026400000788271,,
1867,3,CGCG 217-018,198.21577,40.54322,75.87418327270652,106.03418253529816,9.01,LVG,-17.185623954895313,8.186249581958126,153549915.5620205,12.588,11.969,11.958,,,,,9.0,14.6,12.6,0.0018749999580904,,
1868,3,WISEA J220656.45-303523.0,331.7352189,-30.5897367,-54.013896157114,17.4123669136024,19.01565933227539,NED-LVS,-17.18455694177105,8.18582277670842,153399087.67807323,14.211,13.566,13.554,,,,,,,,0.0043997103348374,,
1869,3,NGC 5556,215.1420755,-29.2415879,29.725098454731473,325.3268574751285,15.6675107010815,CF4,-17.184,8.1856,153320419.90349174,13.791,8.840113,8.828774,,,30.975,,,,,0.0046169999986886,,
1870,3,MCG +08-17-077,139.71743,50.187874,43.794099026613544,168.144024255731,9.064435958862305,NED-LVS,-17.164703924907272,8.17788156996291,150619627.7626894,12.622,,,,,,,,,,0.0021009871270507,,
1871,3,VCC 2033,191.5186198,8.4760668,71.30468087266298,298.7912103068153,9.8,LVG,-17.159130378462475,8.175652151384991,149848414.2292821,12.797,12.457,12.487,,,,,9.0,15.3,12.5,0.0049420949071645,,
1872,3,KUG 0743+513,116.8835827,51.1914085,29.372664735396047,167.17756551971573,9.8,LVG,-17.151130378462476,8.172452151384991,148748348.08035532,12.805,12.301895,12.199949,,,,,9.0,14.8,12.8,0.0014639999717473,,
1873,3,2MASX J06062869-6921271,91.619446,-69.357643,-29.2003804498185,279.59671977637714,13.545007705688477,NED-LVS,-17.14389628218629,8.169558512874517,147760554.72639227,13.515,,,,,,,,,,0.0031369999051094,,
1874,3,WISEA J030425.73-130538.5,46.1072362,-13.094039,-55.9198660600974,195.2925155149298,24.169219970703125,NED-LVS,-17.14031317179707,8.16812526871883,147273724.02787834,14.776,12.987,13.019,,,,,,,,0.0055869999341666,,
1875,3,ESO 572- G 034,179.74298911517,-19.02811024587,42.1243768042781,286.1190448946059,10.52,LVG,-17.135078699088602,8.166031479635441,146565407.43660778,12.975,11.513206,11.555993,30.06,,,,9.0,14.3,11.5,0.0037159998901188,,
1876,3,UGC 07950,191.73618,51.613369,65.50020520370502,124.61410742688508,7.04,LVG,-17.117863295710563,8.159145318284226,144259797.51877046,12.12,11.142831,11.039143,,,,,9.0,14.6,12.1,0.0016589812003076,,
1877,3,2MASS J04555441-6917262,73.976744,-69.290634,-35.34783110116246,280.62169312698467,21.6201114654541,NED-LVS,-17.112289643439567,8.156915857375827,143521134.0601335,14.562,,,,,,,,,,0.0049999998882412,,
1878,3,ARK 244,156.92304,24.271553,57.60103990381216,209.7995372738258,17.720550537109375,NED-LVS,-17.11138605150081,8.156554420600324,143401739.87403584,14.131,,,,,,,,,,0.0041009997949004,,
1879,3,NGC 4920,195.5177409,-11.378555,51.40687420506069,307.1118735563684,18.200000762939453,NED-LVS,-17.107357030952954,8.154942812381183,142870581.50587264,14.193,11.202952,11.155682,,,,,,,,0.0044559999369084,,
1880,3,2MASS J15091497+0155175,227.3123,1.9216166,48.482626126357445,1.4715235783645944,24.938255310058594,NED-LVS,-17.092330333980787,8.148932133592316,140906858.86344957,14.892,,,,,,,,,,0.005763987544924,,
1881,3,NGC 4519A,188.352729,8.690822,71.07597088933643,289.0746982768009,20.67834854125977,NED-LVS,-17.09057925623494,8.148231702493977,140679787.13079146,14.487,,,,,,,,,,0.0047829998657107,,
1882,3,WISEA J122440.24+083017.6,186.167701,8.5049135,70.32915166525567,282.91068846279364,15.11660861968994,NED-LVS,-17.087271845059185,8.146908738023674,140251895.04123306,13.81,13.094,13.039,,,,,,,,0.0035000001080334,,
1883,3,WISEA J131758.36-211026.9,199.493197,-21.1741411,41.27264615171177,311.17240811327855,22.72285270690918,NED-LVS,-17.075314266598298,8.14212570663932,138715728.37685657,14.707,13.122,12.972,,,,,,,,0.0052539999596774,,
1884,3,WISEA J023152.66+333005.0,37.96942,33.5013923,-24.854630790732227,145.88520013038013,11.844511032104492,NED-LVS,-17.0665856839085,8.138634273563401,137605018.66266173,13.301,12.573,12.654,,,,,,,,0.0027439999394118,,
1885,3,KUG 1218+310,185.1495497,30.7988922,82.32333923466452,182.5496040012704,15.863926887512209,NED-LVS,-17.04605349828856,8.130421399315425,135027242.7001943,13.956,11.912298,12.004292,,,,,,,,0.0036725406534969,,
1886,3,FCC 298,56.1850289,-35.6836631,-52.35969388621778,237.06649485134795,24.807939529418945,NED-LVS,-17.043953473081274,8.129581389232511,134766326.13675842,14.929,13.359,13.474,,,,,,,,0.0057339998893439,,
1887,3,NGC 1824,76.7311844054623,-59.723612586868,-36.25584053223851,268.783854845379,11.04078619902073,CF4,-17.032000000000004,8.124800000000002,133290746.42313448,13.183,10.308728,10.282838,,,30.215,,,,,0.0041629998013377,,
1888,3,WISEA J042015.22-545346.5,65.0634288,-54.8962696,-43.369526120849784,264.242450768188,20.417722702026367,NED-LVS,-17.024036506311564,8.121614602524627,132316682.19385378,14.526,12.85,13.301,,,,,,,,0.0047229342162609,,
1889,3,WISEA J005909.08-273651.0,14.7878537,-27.6141915,-88.21992723070076,229.2157216244347,20.956071853637695,NED-LVS,-17.0195493943808,8.119819757752321,131770974.50568452,14.587,14.439,14.185,,,,,,,,0.004846999887377,,
1890,3,IC 2782,170.73066,13.441287,65.2087490044467,242.03537739664583,10.46,LVG,-17.01865842265628,8.119463369062514,131662885.58573224,13.079,,,,,,,-2.0,15.0,13.1,0.0028426127973943,,
1891,3,2MASXi J1052228+323813,163.09538,32.637344,63.703015529264114,193.59980403540763,22.0997314453125,NED-LVS,-17.017934980975888,8.119173992390357,131575185.92861512,14.704,,,,,,,,,,0.0051104850135743,,
1892,3,MCG -05-54-004,343.6883292,-26.8902183,-64.06845748521717,26.70583073058886,11.69113063812256,NED-LVS,-17.017282566995416,8.118913026798166,131496146.7433227,13.322,12.242,12.069,,,,,,,,0.0027085405308753,,
1893,3,UGC 07485,186.09229,21.1599181,81.41563718166127,255.52254106373525,7.94,LVG,-17.015102512135478,8.118041004854192,131232379.906395,12.484,12.467,12.404,,,,,9.0,15.0,12.5,0.0031669251620769,,
1894,3,WISEA J040017.73-484852.3,60.0739066,-48.8145418,-47.837787431385216,256.87920316119425,23.85127830505371,NED-LVS,-17.01355829968022,8.117423319872088,131045864.40587032,14.874,13.464,13.476,,,,,,,,0.0055138142779469,,
1895,3,NGC 4068,181.0032706,52.5882027,63.04348199521918,138.91515205817092,4.39,LVG,-17.01332260121061,8.117329040484245,131017419.22997022,11.199,10.192704,10.302032,28.16,,,,9.0,13.2,10.8,0.0006869999924674,,
1896,3,WISEA J131922.64-213611.5,199.8443581,-21.6032023,40.80206359870628,311.52206686954315,24.343008041381836,NED-LVS,-17.011871212743927,8.116748485097572,130842395.01321387,14.92,13.537,13.372,,,,,,,,0.0056269997730851,,
1897,3,WISEA J002442.52-163558.5,6.1771862,-16.5995981,-77.78746157391187,91.1183072097071,23.92373275756836,NED-LVS,-16.998144712187717,8.111257884875087,129198622.97190525,14.896,14.125,13.757,,,,,,,,0.0055304928682744,,
1898,3,WISEA J095244.63+292030.4,148.1859933,29.3417983,50.81778879087276,198.8754182170251,21.01261329650879,NED-LVS,-16.99740034048652,8.11096013619461,129110075.82887667,14.615,14.021,13.763,,,,,,,,0.0048600290901958,,
1899,3,WISEA J120150.13+550842.4,180.4589003,55.1451201,60.56842053778893,137.39509103591604,15.044892311096191,NED-LVS,-16.99694541738812,8.110778166955248,129055990.08301374,13.89,12.922,13.062,,,,,,,,0.0034834400285035,,
1900,3,UGC 07094,181.54478,42.955805,71.70032714310717,150.14633991028796,7.888601176185542,CF4,-16.991999999999997,8.1088,128469489.98311944,12.493,11.531206,11.708912,,,29.485,,,,,0.002600000007078,,
1901,3,SBS 1222+614,186.2725931,61.1532457,55.68585770841168,128.565980134829,10.100041389465332,NED-LVS,-16.986615767516962,8.106646307006786,127833978.96815392,13.035,12.278,12.233,,,,,,,,0.0023405901156365,,
1902,3,WISEA J031635.57-670713.5,49.1482309,-67.1204296,-44.34835621785319,284.1609239495076,7.12054967880249,NED-LVS,-16.986567603897964,8.106627041559186,127828308.33612455,12.276,11.719,11.689,,,,,,,,0.0016509999986737,,
1903,3,WISEA J015325.31-495718.0,28.3554732,-49.9550224,-64.27228976557791,279.60453476364285,7.625844478607178,NED-LVS,-16.986439720154134,8.106575888061654,127813252.92959386,12.425,12.274,12.156,,,,,,,,0.0017679999582469,,
1904,3,UGC 07912 NED01,191.106578,3.525181,66.33751546147796,298.5691248235782,6.883201599121094,NED-LVS,-16.98095244801833,8.104380979207333,127168918.8905054,12.208,,,,,,,,,,0.0015960353193804,,
1905,3,WISEA J115956.26+532944.5,179.9844382,53.4957,61.964101218026435,139.3125664179915,15.361388206481934,NED-LVS,-16.97615232299975,8.1024609291999,126607936.10238434,13.956,13.734,13.847,,,,,,,,0.003556519979611,,
1906,3,WISEA J024156.20-283835.1,40.4841783,-28.6431103,-65.58993202054404,222.9731431812697,19.33350944519043,NED-LVS,-16.96755347457656,8.099021389830625,125609182.7086931,14.464,13.842,13.881,,,,,,,,0.0044729998335242,,
1907,3,WISEA J115811.04+580923.0,179.5460289,58.1563953,57.596449932381496,136.03605539941694,13.746736526489258,NED-LVS,-16.96399804473734,8.097599217894937,125198526.5968333,13.727,13.758,13.653,,,,,,,,0.0031836056150496,,
1908,3,WISEA J052704.52-211625.6,81.7688444,-21.2737867,-27.637518568367728,223.9958458878187,6.6585211753845215,NED-LVS,-16.962888926118257,8.097155570447304,125070697.09716904,12.154,11.501,11.387,,,,,,,,0.0015439999988302,,
1909,3,VV 265a,171.8380161,50.2760011,61.84077641299511,151.9957763976693,24.029848098754883,NED-LVS,-16.962755127410873,8.09710205096435,125055285.1891364,14.941,13.396,13.575,,,,,,,,0.0055549195967614,,
1910,3,UGC 08578,203.89833333333,29.21691666667,80.05156415819145,47.62156282064422,11.350108156723143,CF4,-16.961,8.096400000000001,124853292.61594974,13.314,,,,,30.275,,,,,0.0028450000099837,,
1911,3,NGC 2366,112.22541666667,69.21497222222,28.535594125477942,146.41932278658055,3.28,LVG,-16.9593692185584,8.09574768742336,124665903.08459368,10.62,,,27.53,,27.785,,9.0,11.7,9.1,0.0003440000000409,,
1912,3,NGC 0404,17.362479,35.718134,-27.01008120056541,127.03477917200397,2.98,LVG,-16.95908132038128,8.095632528152512,124632850.55489258,10.412,8.417,8.467,27.32,27.384,,,-1.0,11.2,7.5,-0.0001630000042496,,
1913,3,KAZ 055,239.9877455,69.9961033,39.46523594471012,103.98183101385943,14.250603675842283,NED-LVS,-16.949166310331087,8.091666524132435,123499876.73643851,13.82,13.355,13.389,,,,,,,,0.0032999999821186,,
1914,3,VCCA 034,186.6998137,7.6715667,69.68555457982947,285.09548752046993,8.779480934143066,NED-LVS,-16.943344200201807,8.089337680080723,122839398.18522193,12.774,12.182,12.251,,,,,,,,0.0020350427366793,,
1915,3,MCG -03-34-002,196.9861693,-16.6892009,45.99994548171384,308.62674035808084,7.9,LVG,-16.94313545645221,8.089254182580886,122815783.34060504,12.545,11.606643,11.401218,,,,,9.0,14.8,12.5,0.0031959998887032,,
1916,3,WISEA J013615.88-071927.7,24.0661676,-7.3243704,-67.52200101544854,153.20896358097477,17.947057723999023,NED-LVS,-16.942966298284944,8.089186519313978,122796650.07930744,14.327,14.36,13.912,,,,,,,,0.0041532525792717,,
1917,3,UGC 06628,175.0241,45.9428,66.46617123458411,155.16747377286572,9.865151405334473,NED-LVS,-16.940518774852706,8.088207509941084,122520147.20835613,13.03,10.363554,10.340002,,,,,,,,0.0028319999109953,,
1918,3,VCC 1512,188.394485,11.261903,73.58763396026366,287.25441966739425,18.23055960681068,CF4,-16.937,8.086800000000002,122123713.0165314,14.367,,,,31.304,,,,,,0.0027998744044452,,
1919,3,WISEA J034118.64-180206.4,55.3276687,-18.0351287,-49.94422603822655,208.98544917385829,21.706928253173828,NED-LVS,-16.930991854010436,8.084396741604175,121449782.56278884,14.752,13.571,13.55,,,,,,,,0.0050200000405311,,
1920,3,IC 3192,185.2700031,11.7545991,73.05489867806645,276.59482687783566,20.866540908813477,NED-LVS,-16.929252305527413,8.083700922210966,121255353.53888652,14.668,13.067,13.116,,,,,,,,0.0048263687640428,,
1921,3,UGC 09169,214.9360082,9.362563,62.61426887378286,356.65889341065935,11.1429453359173,CF4,-16.92,8.080000000000002,120226443.4617418,13.315,10.726513,10.879117,,,30.235,,,,,0.004242000170052,,
1922,3,MRK 0714,151.036266,6.510444,45.28772686060175,232.5919222745684,10.5,NED-LVS,-16.91494649534969,8.077978598139877,119668155.78607784,13.191,,,,,,,,,,0.0041788308881223,,
1923,3,MRK 0826,222.511517,52.406246,56.42325390293855,89.85768735409381,10.308606147766112,NED-LVS,-16.90699973608934,8.074799894435737,118795473.91846275,13.159,,,,,,,,,,0.0023888340219855,,
1924,3,WISEA J140524.60+613401.1,211.3525389,61.5669949,53.403094720820015,108.25794961035204,24.901527404785156,NED-LVS,-16.905129932893416,8.074051973157367,118591066.07082246,15.076,13.724,13.698,,,,,,,,0.0057555357925593,,
1925,3,UGC 06182,167.012418,53.616264,57.37464278850118,151.59607569893055,17.668535232543945,NED-LVS,-16.903002734293423,8.07320109371737,118358947.26829845,14.333,,,,,,,,,,0.0040890001691877,,
1926,3,VCC 1451,188.1777448,15.9098386,77.96954478251413,280.8090210194239,17.20493507385254,NED-LVS,-16.89026519032942,8.068106076131768,116978507.53382333,14.288,13.267,13.42,,,,,,,,0.0039820377714931,,
1927,3,CGCG 215-013,179.7369701,44.1926163,69.93639266921082,151.2587157071028,9.883132934570312,NED-LVS,-16.88947318473818,8.067789273895272,116893207.02687724,13.085,12.725,12.779,,,,,,,,0.0022904123179614,,
1928,3,ESO 322- G 068,191.152522,-40.2498165,22.60322249133911,301.5207870739487,16.42911148071289,NED-LVS,-16.883070382769397,8.065228153107759,116205893.18127546,14.195,12.508,12.504,,,,,,,,0.0038030000869184,,
1929,3,WISEA J020245.68-260159.2,30.6903409,-26.033124,-74.02958371328211,213.0503380457085,17.714059829711914,NED-LVS,-16.882590535927555,8.065036214371023,116154546.72117218,14.359,13.834,13.744,,,,,,,,0.0040995026938617,,
1930,3,2MASS J14323540+0316523,218.1476224,3.2811102,56.04540249519459,352.71017746772833,22.175249099731445,NED-LVS,-16.87434253531052,8.06173701412421,115275499.8684918,14.855,,,,,,,,,,0.0051278797909617,,
1931,3,WISEA J125537.34-011947.2,193.9055844,-1.3297921,61.524129521254245,305.12581626116656,12.310118675231934,NED-LVS,-16.871311198754846,8.06052447950194,114954103.6780446,13.58,12.681,12.822,,,,,,,,0.0028516296297311,,
1932,3,KUG 0955+694,149.7947382,69.2580178,41.049252360409554,141.63516397310684,17.550439834594727,NED-LVS,-16.852440024335095,8.052976009734039,112973350.68895815,14.369,13.331,13.308,,,,,,,,0.0040617547929286,,
1933,3,2MASS J13064684-0410226,196.695197,-4.172954,58.48020162109548,310.26397757841045,18.149715423583984,NED-LVS,-16.846349099770833,8.050539639908335,112341350.37333888,14.448,,,,,,,,,,0.0041999998502433,,
1934,3,VCC 1936,190.691646,9.510712,72.263923516916,295.8975435246413,13.72715950012207,NED-LVS,-16.843903399567935,8.049561359827175,112088578.06684975,13.844,12.935,12.916,,,,,,,,0.0031790828797966,,
1935,3,UGC 08285,198.13867,7.1842815,69.4361107069765,317.99543085533185,11.721953655481297,CF4,-16.838,8.047200000000002,111480780.33638471,13.507,,,,,30.345,,,,,0.0030167654622346,,
1936,3,2MASS J08275381+6010260,126.97406,60.17406,35.20017965044804,156.68034970015407,21.09691047668457,NED-LVS,-16.83709429990799,8.046837719963197,111387824.00736512,14.784,,,,,,,,,,0.0048794532194733,,
1937,3,FCSS J033854.1-353333,54.7252327,-35.5593183,-53.548388947731965,236.89591162579697,21.520278930664062,NED-LVS,-16.833239480246657,8.045295792098663,110993051.65494648,14.831,13.137,14.413,,,,,,,,0.0049769999459385,,
1938,3,2MASS J23402063-5451536,355.08598,-54.864902,-59.38958158121261,323.1140593978432,22.922607421875,NED-LVS,-16.828320083170887,8.043328033268356,110491287.25748464,14.973,,,,,,,,,,0.0052999998442828,,
1939,3,WISEA J041118.23-231442.1,62.8259866,-23.2450525,-44.90732558333942,219.56015100323725,23.300439834594727,NED-LVS,-16.825820595673985,8.042328238269596,110237216.38419797,15.011,13.408,13.074,,,,,,,,0.0053869998082518,,
1940,3,NGC 1507,61.1132046,-2.1885567,-37.55802103801581,193.06502654590616,9.885530946569396,CF4,-16.791000000000004,8.028400000000003,106757894.50995018,13.184,9.3935375,9.346674,,,29.975,,,,,0.0028790000360459,,
1941,3,WISEA J025156.86-533009.3,42.9869301,-53.5026049,-55.52780882375567,271.0988113865673,19.17304039001465,NED-LVS,-16.788454935779626,8.02738197431185,106507937.38994049,14.625,13.065,13.126,,,,,,,,0.0044359997846186,,
1942,3,ESO 572- G 012,178.4881299,-20.1378286,40.72636032078184,285.02345431735847,15.595525028269538,CF4,-16.783,8.025200000000002,105974164.18831016,14.182,12.416873,12.232851,,,30.965,,,,,0.0056210001930594,,
1943,3,WISEA J134722.11+381809.9,206.8421293,38.3027718,73.81088263221767,80.08075632550388,19.30498695373535,NED-LVS,-16.781347562324903,8.024539024929963,105812999.34042628,14.647,14.295,14.736,,,,,,,,0.0044664232991635,,
1944,3,UGC 12713,354.5614166666701,30.709222222220006,-29.579580781280317,104.84942936725324,12.05035940371798,CF4,-16.78,8.024000000000001,105681750.92136608,13.625,,,,,30.405,,7.0,14.8,11.5,0.0010539999930188,,
1945,3,WISEA J113744.45+540244.6,174.4352235,54.0457282,59.86842749803969,144.62671581944525,12.9076566696167,NED-LVS,-16.77423702549619,8.021694810198477,105122289.3083299,13.78,13.502,13.486,,,,,,,,0.0029897300992161,,
1946,3,UGC 01056,22.197394,16.6884031,-45.25624532789128,135.6873942568687,10.2,LVG,-16.771000858809593,8.020400343523837,104809426.23976308,13.272,,,,,,,9.0,14.8,12.0,0.0019849999807775,,
1947,3,WISEA J052726.11-353317.2,81.8588328,-35.5547897,-31.64354050527553,239.7861307416742,19.259780883789062,NED-LVS,-16.764256709502646,8.01770268380106,104160410.74057712,14.659,13.5,13.433,,,,,,,,0.0044559999369084,,
