362 03 38 17.27 -35 30 31.8 [SRH2010] 89 59               1936  43  2
363 03 38 17.55 -35 21 48.6 [SRH2010] 80 90               1917  26  2
364 03 38 17.60 -35 33 02.5 [SRH2010] 89 22               1514  26  2
365 03 38 17.64 -35 29 35.3 [SRH2010] 90 75               1349  21  2
366 03 38 17.65 -35 28 37.6 [SRH2010] 89 90               1306  29  1
367 03 38 17.67 -35 28 26.5 [SRH2010] 89 93               1280  37  1
368 03 38 17.71 -35 22 51.2 [SRH2010] 80 71               1499  24  1
369 03 38 17.77 -35 29 14.4 [SRH2010] 92 23               1592  61  1
370 03 38 17.80 -35 35 40.5 [SRH2010] 12 112              1466  25  1
371 03 38 17.81 -35 27 50.4 [DRG2004] 89:105               859  51  2
372 03 38 17.88 -35 30 05.1 [SRH2010] 89 67               1804  46  2
373 03 38 17.89 -35 35 31.6 [SRH2010] 12 115              1818  41  1
374 03 38 17.95 -35 36 08.9 [SRH2010] GS04-M07 111        1659  55  1
375 03 38 17.98 -35 15 06.0 [FDE2007] J033817.97-351506.4 1291  11  4
376 03 38 18.10 -35 30 53.5 [SRH2010] 90 54               1593  31  2
377 03 38 18.20 -35 28 34.8 [SRH2010] 90 93               1446  43  1
378 03 38 18.25 -35 24 54.5 [SRH2010] 80 35               1530  17  2
379 03 38 18.25 -35 25 16.4 [SRH2010] 82 59               1282  41  1
380 03 38 18.39 -35 25 52.5 [KBS98] 13                    1247  30  9
381 03 38 18.41 -35 27 39.7 [SRH2010] 89 107              1170  39  2
382 03 38 18.42 -35 31 33.8 [SRH2010] 89 44               1590  31  2
383 03 38 18.52 -35 22 03.5 [SRH2010] 80 86               1228  17  1
384 03 38 18.56 -35 28 08.6 [SRH2010] 89 99                527  20  1
385 03 38 18.64 -35 36 05.8 [SRH2010] 12 105              1482  37  1
386 03 38 18.77 -35 27 44.3 [SRH2010] 90 108              1376  55  1
387 03 38 18.94 -35 25 59.2 [SRH2010] 82 61               1363  39  1
388 03 38 18.97 -35 32 27.7 [SRH2010] 90 28               1108  46  2
389 03 38 19.03 -35 29 51.0 [DRG2004] 90:71               2824  29  2
390 03 38 19.03 -35 32 22.3 [SRH2010] 89 33               1782  13  1
391 03 38 19.07 -35 26 37.3 [SRH2010] 80 6                1527  14  1
392 03 38 19.13 -35 21 27.0 [SRH2010] 80 96               1760  30  2
393 03 38 19.36 -35 26 10.9 [SRH2010] 82 62               1074  25  1
394 03 38 19.49 -35 25 52.4 [SRH2010] 80 19               1245  12  1
395 03 38 19.55 -35 31 47.6 [SRH2010] 89 41                942  53  2
396 03 38 19.62 -35 33 27.4 [DRG2004] 89:16                965  54  2
397 03 38 19.65 -35 29 17.5 [SRH2010] 90 81               1409  49  2
398 03 38 19.70 -35 19 10.1 [SRH2010] GS03-M03 79         2014  45  1
399 03 38 19.80 -35 23 39.2 [SRH2010] 80 56                865  22  1
400 03 38 19.81 -35 27 44.8 [SRH2010] 92 15               1659  55  1
401 03 38 19.88 -35 21 23.9 [SRH2010] 80 97               1062  48  2
402 03 38 19.90 -35 40 58.4 [SRH2010] 12 14               1946  52  1
403 03 38 20.00 -35 26 43.6 [SRH2010] 80 4                1452  17  1
404 03 38 20.01 -35 30 01.6 [SRH2010] 89 68               1625  54  2
405 03 38 20.25 -35 20 19.0 [SRH2010] 80 116              1339  26  1
406 03 38 20.36 -35 25 07.4 [SRH2010] 82 65               1738  44  1
407 03 38 20.45 -35 29 28.0 [SRH2010] 89 76               1256  19  2
408 03 38 20.61 -35 26 10.9 [SRH2010] 80 13               1799  23  2
409 03 38 20.84 -35 34 26.6 [SRH2010] GS04-M07 194        1524  31  1
410 03 38 20.84 -35 28 28.5 [SRH2010] 92 11               1639  38  1
411 03 38 20.87 -35 21 55.7 [SRH2010] 80 88                653  59  2
412 03 38 20.93 -35 25 28.0 [SRH2010] 82 67               1563  91  1
413 03 38 21.01 -35 30 12.8 [SRH2010] 89 65               1584  26  2
414 03 38 21.23 -35 29 18.5 [SRH2010] 89 78               1343  47  2
415 03 38 21.23 -35 29 23.6 [SRH2010] 92 10               1340  40  1
416 03 38 21.34 -35 24 35.9 [SRH2010] 80 40                881  18  2
417 03 38 21.39 -35 31 21.5 [DRG2004] 89:47               1416  63  2
418 03 38 21.45 -35 24 20.6 [SRH2010] 80 46               1344  32  1
419 03 38 21.46 -35 25 46.4 [SRH2010] 82 69               1265  51  1
420 03 38 21.48 -35 26 05.1 [SRH2010] 80 15               1542  26  2
421 03 38 21.54 -35 20 08.3 [SRH2010] 80 119              1416  51  2
422 03 38 21.55 -35 23 18.5 [SRH2010] 80 62               1570  40  1
423 03 38 21.56 -35 26 15.7 [SRH2010] 80 12               1458  17  1
424 03 38 21.73 -35 25 15.0 [SRH2010] 80 30               1519  20  1
425 03 38 21.76 -35 18 15.2 [SRH2010] GS03-M03 51         1308  73  1
426 03 38 21.79 -35 33 50.6 [SRH2010] 89 10               1416  31  1
427 03 38 21.82 -35 29 23.3 [SRH2010] 89 77               1648  31  2
428 03 38 21.97 -35 25 29.2 [SRH2010] 82 71               1801  29  1
429 03 38 21.99 -35 28 52.2 [SRH2010] 89 86                973  37  2
430 03 38 22.03 -35 22 31.6 [SRH2010] 80 77               1257  40  2
431 03 38 22.04 -35 29 36.6 [SRH2010] 92 8                1256  28  2
432 03 38 22.16 -35 23 42.2 [SRH2010] 80 55               1031  30  1
433 03 38 22.20 -35 21 04.3 [SRH2010] 80 103              1894  70  1
434 03 38 22.24 -35 33 23.8 [SRH2010] 89 17               1569  30  2
435 03 38 22.26 -35 29 31.3 [SRH2010] 89 75               1557  68  1
436 03 38 22.43 -35 26 32.9 [SRH2010] 80 7                1197  22  2
437 03 38 22.58 -35 25 46.4 [SRH2010] 82 73               1629  81  1
438 03 38 22.58 -35 30 49.0 [SRH2010] 89 55               1723  42  2
439 03 38 22.65 -35 26 49.1 [SRH2010] 80 2                 974  33  1
440 03 38 22.73 -35 28 48.6 [SRH2010] 89 87               1435  49  2
441 03 38 22.85 -35 16 55.6 [SRH2010] GS03-M04 38         1646  24  1
442 03 38 22.86 -35 24 23.4 [SRH2010] 80 45               1541  28  1
443 03 38 22.97 -35 25 03.7 [SRH2010] 80 33               1414  15  1
444 03 38 23.06 -35 25 49.5 [SRH2010] 82 74               1693  51  1
445 03 38 23.10 -35 30 54.1 [SRH2010] 89 54               1379  33  2
446 03 38 23.20 -35 25 29.5 [SRH2010] 80 26               1651  17  1
447 03 38 23.23 -35 24 29.8 [SRH2010] 80 42               1258  31  1
448 03 38 23.24 -35 20 00.6 [SRH2010] GS03-M03 35         1309  16  1
449 03 38 23.28 -35 26 33.0 [BAL2007] gc387.2             1505   9  3
450 03 38 23.32 -35 30 22.1 [SRH2010] 89 62               1255  30  1
451 03 38 23.37 -35 25 22.2 [SRH2010] 82 75               1531  45  1
452 03 38 23.42 -35 39 53.3 [BAL2007] uc218.7              757  21  3
453 03 38 23.43 -35 21 20.3 [SRH2010] 80 98               1517  35  2
454 03 38 23.45 -35 30 48.4 [SRH2010] 92 4                 906  38  1
455 03 38 23.46 -35 21 18.3 [SRH2010] 80 99               1798  49  1
456 03 38 23.54 -35 23 15.9 [SRH2010] 80 63               1917  18  2
457 03 38 23.56 -35 23 32.6 [SRH2010] 80 58               1314  18  1
458 03 38 23.60 -35 29 52.1 [DRG2004] 89:70               1468  73  2
459 03 38 23.62 -35 25 33.3 [SRH2010] 82 76               1402  53  1
460 03 38 23.74 -35 13 49.4 [FDE2007] J033823.73-351349.8 1637  14  8
461 03 38 23.83 -35 28 48.7 [SRH2010] 92 3                1735  27  2
462 03 38 23.89 -35 22 12.2 [SRH2010] 80 83               1614  24  2
463 03 38 23.89 -35 35 55.5 [SRH2010] GS04-M07 76         1753  59  1
464 03 38 23.93 -35 25 07.8 [SRH2010] 82 77               1633  32  1
465 03 38 23.97 -35 29 37.5 [SRH2010] 89 73               1497  35  2
466 03 38 24.07 -35 28 56.7 [SRH2010] 92 2                1415  36  2
467 03 38 24.26 -35 25 32.3 [SRH2010] 82 78               1297  50  1
468 03 38 24.65 -35 26 22.5 [SRH2010] 80 10               1181  27  1
469 03 38 24.75 -35 25 25.7 [SRH2010] 82 80               1480  51  1
470 03 38 25.04 -35 29 25.2 [GDE2009] UCD 34              1158  64  5
471 03 38 25.28 -35 23 25.3 [SRH2010] 80 60               1407  22  1
472 03 38 25.51 -35 22 44.7 [DRG2004] 80:73               2443  71  2
473 03 38 25.54 -35 37 42.6 [SRH2010] 9 110               1740  32  1
474 03 38 25.55 -35 16 05.6 [SRH2010] GS03-M04 15         1452  20  1
475 03 38 25.66 -35 19 05.8 [SRH2010] GS03-M03 14         1421  28  1
476 03 38 25.66 -35 29 19.9 FCOS 2-2107                   1267 101  6
477 03 38 25.75 -35 24 56.5 [SRH2010] 82 82               1462  35  1
478 03 38 26.01 -35 24 37.1 [SRH2010] 82 83               1552  35  1
479 03 38 26.24 -35 25 25.9 [SRH2010] 80 27               1231  16  1
480 03 38 26.25 -35 22 24.7 [SRH2010] 80 79               1120  28  1
481 03 38 26.42 -35 24 25.2 [SRH2010] 80 44               1808  19  2
482 03 38 26.43 -35 34 25.1 [SRH2010] GS04-M08 120        1548  45  1
483 03 38 26.43 -35 25 21.7 [SRH2010] 80 28               1753  18  2
484 03 38 26.45 -35 38 38.2 [SRH2010] 9 94                1429  63  1
485 03 38 26.51 -35 33 43.7 [SRH2010] GS04-M07 198        1334  27  1
486 03 38 26.58 -35 35 18.5 [SRH2010] GS04-M07 80          997  56  1
487 03 38 26.62 -35 41 42.9 [SRH2010] 9 43                1739  15  3
488 03 38 26.64 -35 25 33.9 [SRH2010] 80 24               1434  19  1
489 03 38 26.71 -35 30 07.4 [GDE2009] UCD 36              1475  72  5
490 03 38 26.95 -35 20 31.8 [SRH2010] 80 112              1498  37  1
491 03 38 27.18 -35 24 34.1 [SRH2010] 82 86               1891  34  1
492 03 38 27.37 -35 25 37.4 [SRH2010] 80 23               1421  24  2
493 03 38 27.79 -35 32 36.3 [SRH2010] GS04-M08 179        1509  25  1
494 03 38 28.28 -35 39 10.8 [SRH2010] 9 84                 777  29  1
495 03 38 28.34 -35 34 12.5 [SRH2010] GS04-M07 116        1779  29  1
496 03 38 28.35 -35 25 38.3 FCOS 0-2030                   1771  56  6
497 03 38 28.45 -35 28 21.1 [BAL2007] gc212.2             1804  19  3
498 03 38 28.47 -35 25 12.2 [SRH2010] 78 119              1102  56  1
499 03 38 28.87 -35 25 00.4 [SRH2010] 78 117              1462  27  1
500 03 38 28.97 -35 22 56.1 [GDE2009] UCD 38              1654  69  6
501 03 38 29.53 -35 25 08.2 [SRH2010] 78 115              1362  24  1
502 03 38 29.61 -35 37 09.1 [SRH2010] 9 120               2025  39  1
503 03 38 29.69 -35 31 08.2 [SRH2010] 86 50               1453  24  1
504 03 38 30.03 -35 33 27.3 [SRH2010] GS04-M07 135        1491  23  1
505 03 38 30.17 -35 28 47.9 [BAL2007] gc172.2a            1946   8  3
506 03 38 30.18 -35 25 07.8 [SRH2010] 78 113              1019  31  1
507 03 38 30.20 -35 21 31.1 FCOS 0-2032                   1402  73  6
508 03 38 30.40 -35 34 20.7 [SRH2010] GS04-M07 93         1263  10  3
509 03 38 30.68 -35 27 46.3 FCOS 0-2033                   1400 113  6
510 03 38 30.74 -35 24 40.5 [SRH2010] 77 40               1302  20  1
511 03 38 30.78 -35 39 56.6 [SRH2010] 9 71                1676   9  3
512 03 38 30.97 -35 31 56.8 [SRH2010] 86 35               1880  29  1
513 03 38 30.98 -35 24 38.7 [SRH2010] 78 110              1642  43  1
514 03 38 31.35 -35 24 16.9 [SRH2010] 78 109              1720  64  2
515 03 38 31.38 -35 20 11.3 [SRH2010] 13 16               1711  49  1
516 03 38 31.43 -35 30 05.9 [SRH2010] 86 69               1670  30  1
517 03 38 31.59 -35 29 43.4 [SRH2010] 86 75               1231  29  1
518 03 38 31.61 -35 24 53.4 [SRH2010] 77 35               1515  26  1
519 03 38 31.64 -35 24 33.1 [SRH2010] 78 108              1156  31  2
520 03 38 31.75 -35 30 58.9 [SRH2010] 86 53               1627  32  2
521 03 38 31.75 -35 29 28.7 [SRH2010] 86 80               1184  82  1
522 03 38 31.89 -35 30 32.7 [SRH2010] 86 60               1289  34  1
523 03 38 31.99 -35 14 52.4 [SRH2010] 13 109              1528  37  1
524 03 38 32.08 -35 28 12.8 FCOS 0-2072                   1559 102  6
525 03 38 32.09 -35 33 24.1 [SRH2010] 86 13               1580  23  2
526 03 38 32.13 -35 24 54.7 [SRH2010] 78 106              1263  25  1
527 03 38 32.43 -35 37 47.2 [SRH2010] 9 109               1685  29  1
528 03 38 32.49 -35 17 12.8 [SRH2010] 13 71               1296  34  1
529 03 38 32.60 -35 29 58.4 [SRH2010] 86 71               1318  23  2
530 03 38 32.61 -35 25 29.5 [SRH2010] 77 25               1686  37  2
531 03 38 32.85 -35 16 18.6 [SRH2010] 13 86               1633  48  1
532 03 38 32.88 -35 30 22.6 [SRH2010] 86 63               1813  52  2
533 03 38 32.97 -35 29 01.3 [SRH2010] 86 89               1819  42  2
534 03 38 33.26 -35 25 18.9 [SRH2010] 78 102              1040  43  2
535 03 38 33.29 -35 40 46.0 [SRH2010] 9 57                1744  52  1
536 03 38 33.38 -35 32 28.9 [SRH2010] 86 26               1862  15  1
537 03 38 33.39 -35 19 47.2 [SRH2010] 13 24               1403  53  1
538 03 38 33.48 -35 22 12.1 [SRH2010] 77 86                808  46  2
539 03 38 33.58 -35 31 50.7 [SRH2010] 86 37               1736  31  1
540 03 38 33.58 -35 23 23.9 [SRH2010] 77 63               1176  40  1
541 03 38 33.63 -35 25 08.8 [SRH2010] 77 30               1401  58  1
542 03 38 33.82 -35 25 57.1 FCOS 1-2095                   1245 220  6
543 03 38 33.87 -35 25 21.6 [SRH2010] 78 100              1321  23  1
544 03 38 33.92 -35 21 54.5 [SRH2010] 77 92               1235  23  1
545 03 38 34.01 -35 28 44.7 [SRH2010] 86 94               1938  33  2
546 03 38 34.03 -35 31 55.1 [SRH2010] 86 36               1182  54  1
547 03 38 34.06 -35 36 08.4 [SRH2010] GS04-M07 21         1521  34  1
548 03 38 34.11 -35 33 53.9 [SRH2010] 86 6                1519  30  1
549 03 38 34.27 -35 30 48.3 [SRH2010] 86 56               1946  34  1
550 03 38 34.28 -35 24 35.4 [DRG2004] 77:42               1288  58  2
551 03 38 34.33 -35 33 58.6 [SRH2010] 86 4                1502  17  2
552 03 38 34.47 -35 34 31.1 [SRH2010] GS04-M07 69         1307  31  1
553 03 38 34.58 -35 25 36.5 [SRH2010] 77 23               1228  28  1
554 03 38 34.75 -35 29 12.0 [SRH2010] 86 85               1561  22  2
555 03 38 34.76 -35 25 40.9 [SRH2010] 78 98               1497  49  1
556 03 38 34.93 -35 25 46.9 [SRH2010] 77 20               1282  42  2
557 03 38 35.15 -35 39 05.6 [SRH2010] 9 86                1539  35  1
558 03 38 35.23 -35 23 18.5 [SRH2010] 77 65               1061  39  1
559 03 38 35.25 -35 25 39.1 [SRH2010] 78 96               1614  27  1
560 03 38 35.36 -35 30 35.8 [SRH2010] 86 59               1516  17  1
561 03 38 35.49 -35 25 29.4 [SRH2010] 78 95               1276  23  1
562 03 38 35.66 -35 20 05.7 [SRH2010] 77 127              1546  27  2
563 03 38 35.66 -35 31 02.0 [SRH2010] 86 52               1395  18  2
564 03 38 35.67 -35 27 15.7 FCOS 0-2074                   2274 112  6
565 03 38 35.79 -35 25 34.0 [SRH2010] 77 24               1319  28  1
566 03 38 35.81 -35 24 48.2 [SRH2010] 77 37               1304  33  1
567 03 38 35.91 -35 22 49.3 [SRH2010] 77 75               1535  28  2
568 03 38 35.95 -35 32 36.4 [SRH2010] 86 24               1471  17  2
569 03 38 36.08 -35 32 16.8 [SRH2010] 86 29               1371  16  2
570 03 38 36.13 -35 32 11.8 [KGM99] aat 36                1038 150  9
571 03 38 36.76 -35 31 36.7 [SRH2010] 86 42               1566  30  2
572 03 38 36.77 -35 29 54.2 [SRH2010] 86 72               1563  42  1
573 03 38 36.82 -35 24 19.1 [SRH2010] 77 47               1411  38  1
574 03 38 36.85 -35 28 09.3 [GDE2009] UCD 40              1365  56  5
575 03 38 37.00 -35 37 16.9 [SRH2010] 10 119              2024  47  1
576 03 38 37.07 -35 20 51.9 [SRH2010] 77 112              1563  35  1
577 03 38 37.22 -35 28 12.9 [BAL2007] gc221.2             1578  15  3
578 03 38 37.60 -35 32 25.3 [SRH2010] 86 27               1393  56  2
579 03 38 37.67 -35 39 45.7 [SRH2010] 10 72               1795  70  1
580 03 38 37.71 -35 26 01.5 [SRH2010] 78 88               1385  49  2
581 03 38 37.73 -35 28 17.8 [DRG2004] 86:101              1264  38  2
582 03 38 37.78 -35 21 12.7 [SRH2010] 77 106               856  51  2
583 03 38 37.82 -35 22 33.6 [SRH2010] 77 80               1258  21  2
584 03 38 37.98 -35 23 32.9 [BAL2007] gc613.2             1050  15  3
585 03 38 38.00 -35 28 00.8 [SRH2010] 86 107              1382  18  1
586 03 38 38.09 -35 26 14.9 [SRH2010] 77 12               2008  49  1
587 03 38 38.10 -35 33 26.9 [SRH2010] 86 12               1861  24  2
588 03 38 38.14 -35 26 46.6 [SRH2010] 77 2                1800  13  3
589 03 38 38.16 -35 43 42.0 [SRH2010] 10 8                2378 105  1
590 03 38 38.24 -35 15 22.1 [SRH2010] 13 102              1769  82  1
591 03 38 38.24 -35 23 31.4 [SRH2010] 77 61               1925  23  1
592 03 38 38.25 -35 30 38.8 [SRH2010] 86 58               1122  18  1
593 03 38 38.25 -35 24 43.2 [SRH2010] 77 39               1797  33  1
594 03 38 38.29 -35 21 26.4 [SRH2010] 77 102              1552  31  1
595 03 38 38.29 -35 38 00.4 [SRH2010] 10 106              1406  46  1
596 03 38 38.43 -35 26 02.5 [SRH2010] 77 16               1391  43  1
597 03 38 38.44 -35 31 05.5 [SRH2010] 86 51               1565  23  1
598 03 38 38.46 -35 26 13.6 [SRH2010] 78 85               1528  54  1
599 03 38 38.46 -35 23 50.5 [SRH2010] 77 55               1478  37  1
600 03 38 38.50 -35 29 26.0 [SRH2010] 86 81               1300  16  1
601 03 38 38.55 -35 27 51.9 [SRH2010] 86 110              1524  17  1
602 03 38 38.61 -35 33 35.2 [SRH2010] 86 10               1606  22  1
603 03 38 38.63 -35 24 58.8 [SRH2010] 76 38               1012  36  1
604 03 38 38.64 -35 24 26.9 [SRH2010] 77 45               1566  39  1
605 03 38 38.75 -35 25 42.7 [SRH2010] 77 21               1647  18  1
606 03 38 38.78 -35 20 39.6 [SRH2010] 77 115              1471  57  2
607 03 38 38.78 -35 25 54.9 [SRH2010] 78 84               1019  18  1
608 03 38 38.80 -35 25 04.2 [SRH2010] 77 31               1247  30  1
609 03 38 38.87 -35 26 38.4 [SRH2010] 77 4                1303  43  2
610 03 38 38.92 -35 31 32.4 [SRH2010] 86 43               1833  25  2
611 03 38 38.93 -35 28 56.1 [SRH2010] 86 91               1337  38  2
612 03 38 38.98 -35 32 56.0 [SRH2010] 86 19               1387  31  1
613 03 38 39.03 -35 27 37.6 [SRH2010] 86 113              1239  21  1
614 03 38 39.08 -35 24 32.8 [SRH2010] 77 43               1391  33  2
615 03 38 39.12 -35 33 40.9 [SRH2010] 86 9                1472  20  1
616 03 38 39.21 -35 28 13.9 [SRH2010] 86 102              2249  38  2
617 03 38 39.23 -35 32 01.1 [SRH2010] 86 33               1623  20  1
618 03 38 39.34 -35 27 06.0 [GDE2009] UCD 42              1610  40  7
619 03 38 39.36 -35 28 47.9 [KGM99] aat 39                1639 150  9
620 03 38 39.42 -35 25 41.7 [SRH2010] 78 82               1387  23  2
621 03 38 39.56 -35 29 16.0 [SRH2010] 86 84               1088  22  2
622 03 38 39.72 -35 31 23.0 [SRH2010] 86 46               1423  31  2
623 03 38 40.05 -35 29 20.4 [SRH2010] 86 83               1781  20  1
624 03 38 40.22 -35 31 44.8 [SRH2010] 86 39               1455  14  1
625 03 38 40.24 -35 21 09.0 [SRH2010] 76 108              1293  38  1
626 03 38 40.26 -35 29 07.6 [SRH2010] 86 87                930  18  1
627 03 38 40.27 -35 21 33.1 [SRH2010] 76 101              1893  26  1
628 03 38 40.28 -35 31 17.4 [SRH2010] 86 48               1328  12  2
629 03 38 40.33 -35 21 39.7 [SRH2010] 76 98               1571  22  1
630 03 38 40.41 -35 28 47.4 [SRH2010] 86 93               1353  13  1
631 03 38 40.42 -35 22 53.2 [SRH2010] 76 76               1954  27  1
632 03 38 40.48 -35 26 47.1 [SRH2010] 76 2                1760  53  1
633 03 38 40.56 -35 29 24.1 [SRH2010] 86 82               1009  22  1
634 03 38 40.56 -35 20 06.0 [DRG2004] 76:123              1280  57  2
635 03 38 40.56 -35 29 09.6 [SRH2010] 86 86                660  16  2
636 03 38 40.59 -35 27 34.3 [SRH2010] 86 114              1517  54  1
637 03 38 40.70 -35 27 49.9 [KGM99] aat 42                1504 150  9
638 03 38 40.72 -35 26 08.0 [SRH2010] 77 14               1222  66  2
639 03 38 40.73 -35 26 20.7 [SRH2010] 76 10               1826  38  1
640 03 38 40.79 -35 29 34.2 [SRH2010] 86 78               1210  24  2
641 03 38 40.83 -35 24 32.7 [SRH2010] 76 46               1349  32  2
642 03 38 40.87 -35 31 39.2 [SRH2010] 86 41               1811  37  2
643 03 38 41.02 -35 22 42.0 [SRH2010] 76 80               1665  17  1
644 03 38 41.24 -35 25 23.4 [DRG2004] 76:30               1680  66  2
645 03 38 41.35 -35 28 46.4 FCOS 1-2080                   1647 124  6
646 03 38 41.38 -35 28 53.3 [SRH2010] 86 92                961  26  1
647 03 38 41.43 -35 27 41.0 [SRH2010] 86 112               891  22  2
648 03 38 41.53 -35 34 02.4 [SRH2010] 7 46                1941  69  1
649 03 38 41.60 -35 31 37.1 [SRH2010] 7 86                1464  43  1
650 03 38 41.61 -35 26 42.2 [SRH2010] 77 3                1783  28  2
651 03 38 41.81 -35 24 43.0 [SRH2010] 76 43               1536  24  2
652 03 38 41.82 -35 23 04.8 [SRH2010] 76 73               1483  30  1
653 03 38 41.84 -35 26 00.6 [SRH2010] 76 18               1874  18  1
654 03 38 41.92 -35 29 48.5 [BAL2007] gc91.20             1484   9  3
655 03 38 41.95 -35 33 13.0 [FDE2007] J033841.94-353313.0 2010   5  4
656 03 38 41.97 -35 37 11.4 [SRH2010] 10 121              1760  51  1
657 03 38 41.98 -35 28 03.6 [SRH2010] 86 106               878  48  1
658 03 38 42.03 -35 37 37.4 [SRH2010] 10 113              1341  99  1
659 03 38 42.07 -35 26 18.7 [SRH2010] 76 11               1405  22  1
660 03 38 42.20 -35 25 55.0 [SRH2010] 77 18               1762  36  1
661 03 38 42.28 -35 33 34.9 [SRH2010] 7 55                2016  47  1
662 03 38 42.30 -35 26 11.9 [SRH2010] 78 71               1327  35  2
663 03 38 42.34 -35 38 24.6 [SRH2010] 10 98               1378  75  1
664 03 38 42.39 -35 26 33.9 [SRH2010] 76 6                1404  42  1
665 03 38 42.39 -35 21 16.8 [SRH2010] 76 106              1895  32  1
666 03 38 42.55 -35 26 12.7 [SRH2010] 76 13               1120  30  1
667 03 38 42.56 -35 41 40.8 [SRH2010] 10 43               2033  27  1
668 03 38 43.06 -35 23 21.4 [SRH2010] 76 67               1565  29  2
669 03 38 43.06 -35 16 47.8 [SRH2010] 13 78               1395  90  1
670 03 38 43.14 -35 29 39.6 [SRH2010] 86 76               1369  28  1
671 03 38 43.27 -35 24 14.4 [SRH2010] 76 51                496  43  2
672 03 38 43.33 -35 33 44.5 [SRH2010] 7 52                1657  57  1
673 03 38 43.41 -35 21 58.9 [SRH2010] 76 93               1424  23  1
674 03 38 43.41 -35 25 40.2 [SRH2010] 76 24               1977  43  2
675 03 38 43.44 -35 28 06.4 [SRH2010] 86 105               555  25  2
676 03 38 43.52 -35 26 03.8 [SRH2010] 78 66               1381  40  2
677 03 38 43.53 -35 33 08.0 [BAL2007] gc465.7             1743  13  3
678 03 38 43.57 -35 24 04.1 [SRH2010] 76 54               1557  29  1
679 03 38 43.59 -35 30 22.9 [SRH2010] 7 109               1880  43  1
680 03 38 43.68 -35 31 40.9 [SRH2010] 7 85                1677  48  1
681 03 38 43.96 -35 30 19.7 [SRH2010] 7 110               1655  41  1
682 03 38 44.00 -35 25 04.3 [SRH2010] 76 36               1467  27  1
683 03 38 44.09 -35 19 01.7 FCOS 0-2041                   1287  66  6
684 03 38 44.09 -35 39 32.5 [SRH2010] 10 77               1672  68  1
685 03 38 44.21 -35 24 53.7 [SRH2010] 76 40               1194  37  2
686 03 38 44.26 -35 30 28.4 [SRH2010] 7 107               1957  42  1
687 03 38 44.27 -35 35 40.3 [SRH2010] 7 14                2084  50  1
688 03 38 44.36 -35 22 59.9 [SRH2010] 76 74               1317  82  1
689 03 38 44.41 -35 30 06.5 [SRH2010] 7 114               1249  35  1
690 03 38 44.56 -35 23 30.0 [SRH2010] 76 65               1454  96  1
691 03 38 44.76 -35 31 52.2 [SRH2010] 7 83                1748  20  1
692 03 38 44.79 -35 25 22.4 [DRG2004] 78:61                843  68  2
693 03 38 44.89 -35 37 30.8 [SRH2010] 10 115              2017  15  1
694 03 38 44.95 -35 30 13.1 [SRH2010] 86 67                781  18  1
695 03 38 45.19 -35 34 42.4 [SRH2010] 7 32                1642  19  1
696 03 38 45.64 -35 23 42.2 [SRH2010] 76 61               1146  44  2
697 03 38 45.82 -35 34 26.8 [FDE2007] J033845.80-353426.6 1845  87  5
698 03 38 45.88 -35 25 28.2 [SRH2010] 76 28               1665  38  1
699 03 38 45.91 -35 43 36.0 [SRH2010] 10 10               1518  50  1
700 03 38 45.91 -35 24 41.6 [DRG2004] 78:58               1158  64  2
701 03 38 46.17 -35 34 31.4 [SRH2010] 7 36                1740  38  1
702 03 38 46.40 -35 25 54.0 [SRH2010] 76 20               1282  31  2
703 03 38 46.42 -35 37 23.1 [SRH2010] 10 117              2052  10  3
704 03 38 46.48 -35 40 23.9 [SRH2010] 10 61               1402  52  1
705 03 38 46.50 -35 30 48.2 [SRH2010] 7 101               1854  50  1
706 03 38 46.51 -35 32 40.3 [SRH2010] 7 68                 688  37  1
707 03 38 46.92 -35 23 48.5 [SRH2010] 76 59               1680  30  1
708 03 38 47.02 -35 20 50.6 [SRH2010] 76 112              1074  62  1
709 03 38 47.33 -35 24 50.3 [SRH2010] 76 41               1050  23  1
710 03 38 47.34 -35 34 55.5 [SRH2010] 7 27                1983  38  1
711 03 38 47.41 -35 37 13.5 [FDE2007] J033847.41-353713.6 1893  68  5
712 03 38 47.42 -35 23 09.5 [SRH2010] 76 70                785  72  1
713 03 38 47.44 -35 37 49.9 [SRH2010] 10 109              2005  39  1
714 03 38 47.51 -35 26 06.1 [SRH2010] 76 16               1602  40  1
715 03 38 47.56 -35 38 38.0 [SRH2010] 10 94               1847  52  1
716 03 38 47.59 -35 32 03.5 [SRH2010] 7 80                1562  21  1
717 03 38 47.90 -35 34 27.0 [SRH2010] 7 37                1941  17  1
718 03 38 47.90 -35 24 47.6 [SRH2010] 76 42               2417  55  2
719 03 38 48.23 -35 24 54.2 [DRG2004] 75:35               1154  38  2
720 03 38 48.48 -35 25 05.1 [SRH2010] 78 48               1975  33  1
721 03 38 48.86 -35 27 43.9 FCOS 1-2089                   1821 150  9
722 03 38 48.92 -35 22 49.9 [SRH2010] 75 71               1688  42  1
723 03 38 48.94 -35 21 22.4 [SRH2010] 76 104              1704  28  1
724 03 38 48.99 -35 33 57.1 [SRH2010] 7 48                1240  38  1
725 03 38 49.02 -35 35 33.1 [BAL2007] gc1404w             1730  36  3
726 03 38 49.05 -35 39 05.0 [SRH2010] 10 85               1441  25  1
727 03 38 49.16 -35 21 42.2 [SRH2010] 75 92                889  18  2
