STAR324 186.797287 12.348858 20.401 0.004 0.830 0.006 1.347 0.006    -51  32
STAR325 186.798325 12.050639 17.692 0.001 0.491 0.001 0.800 0.001     72   4
STAR326 186.804794 12.140200 17.997 0.001 0.437 0.001 0.681 0.001      8   6
STAR327 186.811935 11.916105 18.548 0.001 0.642 0.001 0.943 0.002      8  10
STAR328 186.814590 12.228050 17.290 0.001 0.491 0.001 0.894 0.001    -56   4
STAR329 186.816391 12.153144 18.876 0.001 0.546 0.002 0.794 0.002     16   8
STAR330 186.817123 12.156178 18.977 0.001 0.468 0.002 0.692 0.002    -88  10
STAR331 186.817764 12.310519 20.634 0.004 0.491 0.005 0.717 0.006    -76  21
STAR332 186.823837 12.022394 20.684 0.004 0.457 0.005 0.660 0.006    234  16
STAR333 186.827637 12.564436 17.448 0.001 0.490 0.001 0.697 0.001    -49   4
STAR334 186.829315 11.966805 19.669 0.002 0.477 0.002 0.681 0.003      0  16
STAR335 186.832703 11.739425 20.742 0.005 0.508 0.005 0.755 0.006     16  28
STAR336 186.834488 12.820894 19.991 0.002 0.567 0.003 0.795 0.003     76  17
STAR337 186.845947 12.064742 17.191 0.001 0.551 0.001 0.928 0.001     38   7
STAR338 186.848816 12.243320 19.179 0.002 0.538 0.002 0.790 0.002    -37  11
STAR339 186.851227 11.718794 18.822 0.001 0.558 0.001 0.779 0.002     44   7
STAR340 186.851440 12.018178 20.830 0.005 0.393 0.005 0.660 0.007    176  34
STAR341 186.853699 13.008639 18.323 0.001 0.516 0.001 0.732 0.001     67  14
STAR342 186.855362 12.100220 20.226 0.003 0.601 0.004 0.883 0.005    219  12
STAR343 186.856216 12.041573 18.792 0.001 0.489 0.001 0.706 0.002     58  10
STAR344 186.866928 13.077392 19.553 0.002 0.517 0.002 0.737 0.003    172  20
STAR345 186.872253 12.603142 18.155 0.001 0.502 0.001 0.708 0.001     49   8
STAR346 186.872330 12.118642 19.567 0.002 0.755 0.003 1.133 0.003     21  10
STAR347 186.873032 12.392283 20.115 0.003 0.525 0.003 0.770 0.004     67  12
STAR348 186.876358 13.214389 18.990 0.001 0.609 0.002 0.927 0.002    -43  15
STAR349 186.876587 12.301514 19.185 0.002 0.618 0.002 0.898 0.002    164   9
STAR350 186.879364 12.187853 20.653 0.004 0.444 0.005 0.664 0.006     22  33
STAR351 186.884003 12.884514 18.698 0.001 0.493 0.001 0.699 0.001    303  17
STAR352 186.891495 13.212973 18.427 0.001 0.947 0.002 1.545 0.002    -55  16
STAR353 186.895798 12.494253 17.932 0.001 0.564 0.001 0.968 0.001    -46  10
STAR354 186.896301 11.977835 18.024 0.001 0.512 0.001 0.703 0.001     -9   4
STAR355 186.898193 13.267847 20.856 0.005 0.501 0.006 0.769 0.007    -83  55
STAR356 186.906174 12.558930 19.763 0.002 0.455 0.003 0.680 0.003    113  15
STAR357 186.908432 12.233431 20.108 0.003 0.669 0.004 1.078 0.004     24  14
STAR358 186.910416 12.356158 17.759 0.001 0.474 0.001 0.775 0.001     50   5
STAR359 186.912857 12.802019 20.600 0.004 0.556 0.005 0.777 0.005    215  18
STAR360 186.915863 12.361295 20.224 0.003 0.468 0.003 0.692 0.004    -54  22
STAR361 186.923477 12.230496 20.415 0.004 0.550 0.004 0.855 0.005     -5  14
STAR362 186.923569 12.204923 19.638 0.002 0.563 0.002 0.795 0.003    193  10
STAR363 186.942245 13.299515 17.886 0.001 0.542 0.001 0.768 0.001      6   7
STAR364 186.943512 12.048680 20.385 0.004 0.539 0.004 0.730 0.005    278  17
STAR365 186.947632 13.213494 18.814 0.001 0.369 0.001 0.684 0.002     93  31
STAR366 186.947983 11.731289 20.694 0.004 0.459 0.005 0.734 0.006     23  27
STAR367 186.950684 11.690181 20.086 0.003 0.506 0.003 0.708 0.004     77  12
STAR368 186.951965 12.970643 17.360 0.001 0.509 0.001 0.705 0.001     83   9
STAR369 186.959473 12.557208 18.957 0.001 0.483 0.002 0.689 0.002     17  10
STAR370 186.966675 11.926695 17.419 0.001 0.505 0.001 0.776 0.001     21   5
STAR371 186.971085 11.713519 19.780 0.002 0.605 0.003 0.847 0.003     67  12
STAR372 186.977097 11.606661 19.837 0.002 0.552 0.003 0.756 0.003     32   9
STAR373 186.982986 13.278714 20.015 0.002 0.536 0.003 0.784 0.004     23  26
STAR374 187.001450 12.447948 19.130 0.001 0.574 0.002 1.047 0.002    -32  22
STAR375 187.002213 12.397722 19.616 0.002 0.726 0.003 1.076 0.003     96  12
STAR376 187.003357 12.465475 20.371 0.003 0.576 0.004 0.816 0.005    182  25
STAR377 187.004974 12.778478 17.671 0.001 0.501 0.001 0.714 0.001    215  14
STAR378 187.005203 12.485097 18.285 0.001 0.710 0.001 1.251 0.001     30  12
STAR379 187.006927 11.845489 17.745 0.001 0.585 0.001 0.842 0.001    133  10
STAR380 187.016678 12.213772 18.746 0.001 0.619 0.002 0.892 0.002      8   8
STAR381 187.021332 11.696700 17.535 0.001 0.694 0.001 1.091 0.001     70   8
STAR382 187.021927 12.018894 19.504 0.002 0.434 0.002 0.762 0.003    260  14
STAR383 187.027588 12.265522 17.500 0.001 0.477 0.001 0.764 0.001    -32   6
STAR384 187.030914 11.783142 18.082 0.001 0.486 0.001 0.690 0.001    102   5
STAR385 187.040009 12.436006 18.990 0.001 0.466 0.002 0.685 0.002    -47   7
STAR386 187.042618 12.959248 18.301 0.001 0.635 0.001 0.947 0.001     12  10
STAR387 187.044907 11.620611 17.911 0.001 0.555 0.001 0.787 0.001      7   7
STAR388 187.045227 12.726036 20.784 0.004 0.527 0.005 0.743 0.006     -8  37
STAR389 187.045837 13.127625 18.969 0.001 0.492 0.002 0.701 0.002    204  16
STAR390 187.048615 11.713619 18.795 0.001 0.568 0.001 0.805 0.002     26   7
STAR391 187.048660 13.236567 17.153 0.001 0.493 0.001 0.696 0.001     22   5
STAR392 187.059036 12.843881 20.891 0.005 0.552 0.006 0.781 0.007   -153  25
STAR393 187.060928 13.084175 20.905 0.005 0.515 0.006 0.718 0.007    102  39
STAR394 187.064835 12.145278 20.034 0.003 0.517 0.003 0.742 0.004     50  20
STAR395 187.065643 12.429209 17.715 0.001 0.522 0.001 0.792 0.001    186  12
STAR396 187.066528 12.501728 17.722 0.001 0.542 0.001 0.732 0.001      1   5
STAR397 187.066803 12.578514 20.334 0.003 0.648 0.004 0.940 0.005    244  30
STAR398 187.066940 12.445017 19.303 0.002 0.716 0.003 1.217 0.003    102  12
STAR399 187.069183 11.634942 19.304 0.002 0.504 0.002 0.731 0.002     13  13
STAR400 187.073181 12.650379 17.546 0.001 0.511 0.001 0.745 0.001     30   7
STAR401 187.073288 13.252803 18.141 0.001 0.474 0.001 0.678 0.001     81   8
STAR402 187.080368 11.915122 18.634 0.001 0.508 0.001 0.683 0.001     91   6
STAR403 187.080597 12.581600 17.680 0.001 0.521 0.001 0.764 0.001     40   9
STAR404 187.081894 12.498031 19.358 0.002 0.400 0.002 0.719 0.002     21  25
STAR405 187.084839 13.238953 20.302 0.003 0.454 0.003 0.667 0.004      2  28
STAR406 187.090195 12.918400 18.340 0.001 0.552 0.001 0.775 0.001     84  15
STAR407 187.098297 13.091805 19.496 0.002 0.507 0.002 0.697 0.002   -160  15
STAR408 187.099304 11.776844 19.989 0.003 0.434 0.003 0.743 0.004     -9  14
STAR409 187.103027 11.909785 18.514 0.001 0.479 0.001 0.671 0.001     28  12
STAR410 187.104324 12.316361 20.065 0.003 0.664 0.003 0.962 0.004    152  18
STAR411 187.119019 12.958920 17.190 0.001 0.434 0.001 0.676 0.001    -21  15
STAR412 187.119995 12.233364 18.239 0.001 0.477 0.001 0.755 0.001     21   5
STAR413 187.123291 13.351566 20.754 0.004 0.486 0.005 0.711 0.006    -42  51
STAR414 187.134155 11.851448 19.587 0.002 0.577 0.003 0.912 0.003   -100  11
STAR415 187.136887 12.710814 18.674 0.001 0.399 0.001 0.686 0.001    140  13
STAR416 187.143097 11.789111 20.186 0.003 0.480 0.003 0.701 0.004     21  20
STAR417 187.144272 12.800178 19.484 0.002 0.471 0.002 0.653 0.002    119  20
STAR418 187.146332 12.272847 20.545 0.004 0.516 0.004 0.756 0.006     59  14
STAR419 187.150620 12.760650 19.362 0.002 0.539 0.002 0.813 0.002     32  19
STAR420 187.150681 11.938392 18.733 0.001 0.473 0.001 0.668 0.002    -64  10
STAR421 187.153549 12.699364 20.361 0.003 0.599 0.005 1.043 0.005     48  32
STAR422 187.159454 13.257586 20.208 0.003 0.829 0.005 1.270 0.005    161  45
STAR423 187.163498 11.796197 18.718 0.001 0.499 0.001 0.692 0.002     95   8
STAR424 187.165878 13.050655 20.445 0.003 0.602 0.004 0.846 0.005    111  40
STAR425 187.169434 12.108097 18.938 0.001 0.549 0.002 0.772 0.002     48   5
STAR426 187.169708 11.723177 20.596 0.004 0.646 0.006 1.087 0.007    203  12
STAR427 187.173569 11.913058 20.584 0.004 0.518 0.004 0.723 0.006     30  20
STAR428 187.178345 12.331772 20.430 0.004 0.553 0.004 0.798 0.005    154  17
STAR429 187.181519 12.165414 17.841 0.001 0.583 0.001 0.814 0.001      1   6
STAR430 187.183807 12.277092 20.495 0.004 0.878 0.007 1.429 0.007     10  26
STAR431 187.185043 12.820703 18.181 0.001 0.473 0.001 0.662 0.001     29  11
STAR432 187.188919 11.793104 20.170 0.003 0.496 0.003 0.692 0.004    231  12
STAR433 187.189850 12.924778 19.826 0.002 0.587 0.003 0.824 0.003    -30  27
STAR434 187.196472 12.245797 17.805 0.001 0.490 0.001 0.727 0.001     74   5
STAR435 187.196609 12.825334 19.761 0.002 0.501 0.003 0.701 0.003     21  20
STAR436 187.197800 13.349125 20.477 0.004 0.456 0.004 0.673 0.005    -56  41
STAR437 187.198853 12.962337 20.699 0.004 0.511 0.005 0.704 0.006     89  30
STAR438 187.199341 11.768239 18.566 0.001 0.441 0.001 0.669 0.001    -34  10
STAR439 187.202393 12.542347 20.825 0.004 0.459 0.005 0.658 0.006     15  69
STAR440 187.204346 13.205300 19.151 0.001 0.910 0.003 1.541 0.003    146  18
STAR441 187.212158 13.365925 19.914 0.002 0.561 0.003 0.817 0.003    -32  32
STAR442 187.222092 12.568711 18.566 0.001 0.432 0.001 0.651 0.001    102  15
STAR443 187.222702 11.778872 17.693 0.001 0.455 0.001 0.684 0.001     29   8
STAR444 187.240326 12.208525 20.041 0.003 0.522 0.003 0.830 0.004    262  14
STAR445 187.241592 12.527242 20.239 0.003 0.766 0.005 1.177 0.005    168  18
STAR446 187.241745 13.144170 20.568 0.004 0.485 0.004 0.704 0.005    242  31
STAR447 187.245987 12.310781 17.266 0.001 0.429 0.001 0.765 0.001    -15   4
STAR448 187.254608 13.212608 17.673 0.001 0.600 0.001 1.009 0.001     38   6
STAR449 187.256287 11.737686 20.730 0.005 0.452 0.005 0.707 0.006    335  18
STAR450 187.257370 12.394359 20.251 0.003 0.491 0.003 0.744 0.004    100  16
STAR451 187.263351 12.858569 19.622 0.002 0.651 0.003 0.939 0.003    -14  26
STAR452 187.265411 12.016961 20.312 0.003 0.499 0.003 0.680 0.004    -76  19
STAR453 187.266022 11.737553 20.598 0.004 0.676 0.006 1.047 0.007   -183  21
STAR454 187.269058 11.809620 17.847 0.001 0.528 0.001 0.753 0.001     45   6
STAR455 187.279724 12.500503 20.634 0.004 0.513 0.005 0.779 0.006    485  87
STAR456 187.280777 12.045411 18.078 0.001 0.556 0.001 0.763 0.001     55   6
STAR457 187.291733 12.372008 17.524 0.001 0.455 0.001 0.693 0.001     91   5
STAR458 187.292297 12.070811 17.875 0.001 0.494 0.001 0.711 0.001    104   6
STAR459 187.299820 12.744936 17.950 0.001 0.500 0.001 0.717 0.001     -6   8
STAR460 187.303467 11.644664 20.085 0.003 0.544 0.003 0.783 0.004    125  10
STAR461 187.310898 11.816780 18.599 0.001 0.534 0.001 0.769 0.001     -4  12
STAR462 187.312958 12.700233 19.976 0.002 0.568 0.003 0.962 0.004    -68  17
STAR463 187.314362 12.241022 19.566 0.002 0.822 0.003 1.274 0.003     20  12
STAR464 187.317932 12.588470 18.264 0.001 0.509 0.001 0.751 0.001    -13   8
STAR465 187.319122 12.227813 17.692 0.001 0.609 0.001 0.987 0.001     25   7
STAR466 187.325836 12.814259 18.107 0.001 0.458 0.001 0.660 0.001     -6   7
STAR467 187.328857 11.833311 19.675 0.002 0.501 0.002 0.716 0.003     89  16
STAR468 187.329865 11.724870 18.948 0.001 0.397 0.002 0.680 0.002     35  12
STAR469 187.332352 12.282672 17.563 0.001 0.595 0.001 0.895 0.001     59   8
STAR470 187.334442 12.518803 19.361 0.002 0.426 0.002 0.657 0.002    307  20
STAR471 187.338120 13.336258 17.685 0.001 0.631 0.001 0.901 0.001     26   7
STAR472 187.351852 13.002500 20.610 0.004 0.493 0.004 0.658 0.005    199  45
STAR473 187.352280 13.223091 17.361 0.001 0.556 0.001 0.772 0.001     78   9
STAR474 187.352524 12.557067 17.595 0.001 0.670 0.001 0.976 0.001     -4   8
STAR475 187.365768 12.240717 17.669 0.001 0.571 0.001 0.930 0.001     19   6
STAR476 187.367508 12.227139 18.139 0.001 0.459 0.001 0.754 0.001    193  12
STAR477 187.369217 12.115396 19.759 0.002 0.465 0.002 0.662 0.003     61  15
STAR478 187.372070 11.726719 19.415 0.002 0.620 0.002 0.988 0.003    363  10
STAR479 187.374664 12.173197 18.249 0.001 0.500 0.001 0.729 0.001     10   8
STAR480 187.381500 12.831375 19.335 0.002 0.452 0.002 0.649 0.002   -151  15
STAR481 187.382324 11.627072 19.596 0.002 0.471 0.002 0.676 0.003    176  14
STAR482 187.385880 12.797697 18.218 0.001 0.468 0.001 0.675 0.001      0   7
STAR483 187.386429 11.765795 19.526 0.002 0.741 0.003 1.127 0.003     69  14
STAR484 187.386780 12.701461 17.786 0.001 0.642 0.001 1.107 0.001    -10   8
STAR485 187.386871 12.344478 19.481 0.002 0.458 0.002 0.670 0.002     18  14
STAR486 187.391129 12.006903 17.742 0.001 0.537 0.001 0.797 0.001    110   5
STAR487 187.392395 12.845136 18.906 0.001 0.453 0.002 0.661 0.002     50  12
STAR488 187.396835 13.039631 18.374 0.001 0.499 0.001 0.744 0.001     25  14
STAR489 187.400284 13.132177 17.421 0.001 0.463 0.001 0.693 0.001    125  12
STAR490 187.401031 13.291115 19.970 0.002 0.594 0.003 0.910 0.004      0  16
STAR491 187.405273 12.924589 20.329 0.003 0.522 0.004 0.753 0.004    156  32
STAR492 187.406860 12.438614 18.080 0.001 0.546 0.001 0.774 0.001    -13  10
STAR493 187.407318 12.118630 18.515 0.001 0.503 0.001 0.743 0.001    -14   6
STAR494 187.411423 13.155464 19.474 0.002 0.611 0.002 0.892 0.003    159  17
STAR495 187.413300 12.354013 19.636 0.002 0.487 0.002 0.710 0.003    204   8
STAR496 187.416672 13.084258 17.898 0.001 0.604 0.001 0.887 0.001    -46   8
STAR497 187.420578 11.933495 18.668 0.001 0.600 0.001 0.874 0.002     21   9
STAR498 187.420914 11.848669 20.028 0.003 0.530 0.003 0.761 0.004     31  18
STAR499 187.422989 13.213019 18.866 0.001 0.367 0.002 0.683 0.002     77  19
STAR500 187.425735 12.344508 17.130 0.001 0.615 0.001 1.008 0.001     47   8
STAR501 187.427475 12.496095 18.991 0.001 0.408 0.002 0.685 0.002     77  29
STAR502 187.432999 12.439895 18.746 0.001 0.562 0.001 0.820 0.002     41  10
STAR503 187.435547 13.254945 17.781 0.001 0.528 0.001 0.747 0.001     25   8
STAR504 187.439743 12.006875 20.605 0.004 0.664 0.005 0.970 0.006      3  30
STAR505 187.445267 11.918908 18.191 0.001 0.520 0.001 0.751 0.001     10   6
STAR506 187.447433 12.565664 20.416 0.003 0.473 0.004 0.697 0.005   -140  29
STAR507 187.449371 11.683733 20.083 0.003 0.615 0.003 0.876 0.004    -28  16
STAR508 187.450333 13.011964 19.151 0.001 0.490 0.002 0.727 0.002     17  16
STAR509 187.451157 13.108611 18.461 0.001 0.512 0.001 0.755 0.001    -18  14
STAR510 187.456238 12.998458 17.763 0.001 0.500 0.001 0.737 0.001    -26   6
STAR511 187.457443 12.537906 17.458 0.001 0.638 0.001 0.991 0.001    -45   8
STAR512 187.458191 12.975656 19.021 0.001 0.514 0.002 0.734 0.002    108  10
STAR513 187.465042 12.378761 18.346 0.001 0.684 0.001 1.017 0.001      3   9
STAR514 187.473282 12.557783 18.823 0.001 0.419 0.001 0.667 0.002     67  15
STAR515 187.478195 12.793050 17.668 0.001 0.487 0.001 0.727 0.001    -31   9
STAR516 187.495850 11.971592 18.210 0.001 0.655 0.001 0.969 0.001    146   8
STAR517 187.496506 11.919747 20.353 0.003 0.491 0.004 0.724 0.005    -34  16
STAR518 187.496811 12.649925 18.740 0.001 0.582 0.002 0.973 0.002     26  10
STAR519 187.502869 12.133414 19.214 0.002 0.663 0.002 0.959 0.002     33   9
STAR520 187.504364 12.714492 17.403 0.001 0.491 0.001 0.780 0.001    -19   6
STAR521 187.508224 11.933847 20.238 0.003 0.475 0.003 0.684 0.004    213  17
STAR522 187.516373 12.299225 19.665 0.002 0.697 0.003 1.102 0.003    235  12
STAR523 187.531265 13.031761 18.985 0.001 0.471 0.002 0.706 0.002     11  18
STAR524 187.533051 12.752989 17.137 0.000 0.465 0.001 0.693 0.001    302  16
STAR525 187.535645 12.940894 18.256 0.001 0.610 0.001 0.910 0.001      4   9
STAR526 187.536423 13.137941 18.524 0.001 0.510 0.001 0.745 0.001     14   8
STAR527 187.537521 11.993270 18.047 0.001 0.466 0.001 0.681 0.001    -12   5
STAR528 187.567154 12.643397 18.065 0.001 0.533 0.001 0.796 0.001      0   9
STAR529 187.567261 13.123972 19.023 0.001 0.495 0.002 0.734 0.002     47  13
STAR530 187.568115 12.291625 18.375 0.001 0.515 0.001 0.803 0.001    -48  13
STAR531 187.568344 12.953158 17.888 0.001 0.536 0.001 0.800 0.001     35   6
STAR532 187.568787 12.284812 20.649 0.004 0.734 0.006 1.103 0.007    118  31
STAR533 187.576233 12.753697 20.158 0.003 0.581 0.004 0.951 0.004     99  27
STAR534 187.588867 11.857139 17.965 0.001 0.688 0.001 0.999 0.001    -12   7
STAR535 187.592499 12.633227 19.712 0.002 0.575 0.003 0.864 0.003     61  25
STAR536 187.602524 13.132611 18.988 0.001 0.474 0.002 0.701 0.002    -49  14
STAR537 187.659378 12.815920 20.636 0.004 0.602 0.005 0.884 0.007     98  28
STAR538 187.660858 12.986278 20.603 0.004 0.545 0.005 0.775 0.006    145  35
STAR539 187.667465 12.781892 17.865 0.001 0.554 0.001 0.826 0.001    -23   7
STAR540 187.676605 12.874756 18.132 0.001 0.613 0.001 0.888 0.001      9  10
STAR541 187.681320 12.763808 17.825 0.001 0.468 0.001 0.718 0.001     37   8
STAR542 187.687531 13.004495 19.836 0.002 0.659 0.003 0.943 0.004    -17  18
GAL  01 185.852463 12.890166 20.032 0.002 0.724 0.004 1.167 0.003  58978   7
GAL  02 185.852768 12.977111 19.596 0.002 0.621 0.003 1.087 0.002  61396  10
GAL  03 185.866852 12.093072 20.669 0.005 0.605 0.005 0.920 0.007 240245 186
GAL  04 185.875107 12.850986 20.750 0.004 0.575 0.005 0.827 0.005  76235   5
GAL  05 185.988205 13.227654 20.826 0.004 0.537 0.006 0.886 0.006  69472   4
GAL  06 186.000763 12.054589 20.307 0.004 0.584 0.004 1.013 0.005 213975 189
GAL  07 186.004089 12.190053 19.830 0.003 0.712 0.003 1.174 0.004  59476   8
GAL  08 186.052017 13.362825 19.702 0.002 0.891 0.003 1.412 0.003  65112   7
GAL  09 186.059341 11.904509 20.577 0.005 0.560 0.005 0.942 0.006  79356   9
GAL  10 186.092072 11.806772 20.873 0.007 0.575 0.006 0.933 0.008  60024   6
GAL  11 186.099274 12.123292 20.640 0.005 0.583 0.006 1.004 0.007  52783  10
GAL  12 186.155884 13.287306 20.119 0.002 0.675 0.004 1.107 0.003  65342   7
GAL  13 186.162018 11.858618 20.683 0.006 0.578 0.006 0.931 0.007  83020   7
GAL  14 186.173248 12.089686 20.434 0.005 0.650 0.005 0.994 0.006  90524   8
GAL  15 186.184616 12.579827 20.675 0.004 0.475 0.005 0.836 0.005  47949   6
GAL  16 186.203171 12.184469 19.358 0.002 0.786 0.003 1.200 0.003  26196  19
GAL  17 186.264603 13.303381 20.125 0.002 0.660 0.004 0.966 0.003  87255   7
GAL  18 186.275650 12.980355 20.668 0.004 0.564 0.005 0.878 0.005  66113   4
GAL  19 186.284317 12.657856 20.230 0.003 0.498 0.004 0.811 0.003  56862   5
GAL  20 186.295029 13.093644 20.541 0.003 0.742 0.006 1.331 0.005 143875  15
GAL  21 186.299835 11.881577 20.650 0.005 0.649 0.005 0.964 0.007  90861   9
GAL  22 186.325592 13.268689 20.844 0.004 0.559 0.005 0.776 0.005  71631   5
GAL  23 186.344604 12.877408 20.463 0.003 0.797 0.005 1.212 0.005  45121  40
GAL  24 186.354736 12.435163 20.145 0.004 0.765 0.004 1.151 0.005  81114   7
GAL  25 186.364120 13.177383 19.901 0.002 0.648 0.003 1.073 0.003  57513   6
GAL  26 186.365433 11.664575 20.511 0.005 0.790 0.006 1.226 0.006  28536  30
GAL  27 186.371994 13.029770 20.194 0.003 0.608 0.004 0.941 0.003  58845   5
GAL  28 186.384644 12.634178 20.555 0.003 0.548 0.005 0.853 0.004  42747   5
GAL  29 186.394394 12.117030 20.565 0.005 0.787 0.006 1.244 0.007  90013  14
GAL  30 186.412003 12.478219 20.476 0.003 0.672 0.005 0.982 0.004  67366  14
GAL  31 186.416351 13.155803 20.894 0.004 0.659 0.006 0.963 0.006  67442  15
GAL  32 186.432739 12.406403 20.119 0.004 0.390 0.003 0.734 0.004  39455   5
GAL  33 186.439804 12.266500 20.418 0.004 0.701 0.005 1.190 0.006  52553  13
GAL  34 186.441208 13.227641 20.694 0.004 0.725 0.006 1.197 0.006  64833   9
GAL  35 186.446716 12.616010 19.697 0.002 0.519 0.003 0.853 0.002  45192   5
GAL  36 186.467606 12.344730 20.708 0.006 0.719 0.006 1.068 0.007  81086   8
GAL  37 186.484192 12.567303 19.600 0.002 0.511 0.002 0.803 0.002  51805   5
GAL  38 186.490234 13.355148 20.642 0.004 0.742 0.006 1.174 0.005  68349  14
GAL  39 186.521194 12.513825 20.208 0.003 0.551 0.004 0.863 0.003  59000   4
GAL  40 186.522385 11.770675 20.346 0.004 0.570 0.004 0.954 0.005 144028  16
GAL  41 186.529846 11.909889 20.806 0.006 0.736 0.007 1.093 0.008  80088  10
GAL  42 186.590790 11.890156 20.204 0.004 0.725 0.004 1.155 0.005  57529  10
GAL  43 186.600204 12.966793 20.475 0.003 0.447 0.004 0.722 0.004  36077   6
GAL  44 186.640732 11.928059 19.559 0.002 0.633 0.003 1.046 0.003  66920   6
GAL  45 186.641556 12.430436 20.690 0.004 0.798 0.007 1.283 0.008  45424  36
GAL  46 186.693680 13.292281 20.681 0.004 0.440 0.005 0.737 0.006  47696   5
GAL  47 186.707825 11.992187 20.750 0.005 0.475 0.005 0.802 0.007  25884  16
GAL  48 186.723694 12.815114 20.717 0.004 0.637 0.006 1.092 0.007 140786  13
GAL  49 186.729675 12.761639 20.779 0.004 0.773 0.007 1.212 0.008  51788  12
GAL  50 186.754578 12.660439 20.669 0.004 0.541 0.005 0.801 0.006  66703   8
GAL  51 186.778458 12.300189 20.487 0.004 0.623 0.005 0.956 0.006 129277  22
GAL  52 186.798279 12.802639 19.093 0.001 0.818 0.002 1.335 0.002  43107  18
GAL  53 186.798721 11.997475 20.238 0.003 0.776 0.005 1.221 0.005  76506  13
GAL  54 186.846756 12.640850 20.236 0.003 0.558 0.004 0.900 0.004  33073  14
GAL  55 186.868103 12.969771 20.407 0.003 0.687 0.005 1.059 0.005  62966  21
GAL  56 186.874100 11.774075 20.294 0.003 0.777 0.005 1.206 0.005  81474  13
GAL  57 186.903900 12.567577 20.801 0.004 0.665 0.006 1.021 0.007  53501  12
GAL  58 186.928986 13.035978 20.688 0.004 0.543 0.005 0.878 0.006  47517   7
GAL  59 186.962708 11.946378 20.707 0.004 0.445 0.005 0.691 0.006  45647   7
GAL  60 187.032562 12.283545 20.470 0.004 0.442 0.004 0.695 0.005  69464   4
GAL  61 187.073639 12.088019 19.530 0.002 0.429 0.002 0.730 0.003  24616   7
GAL  62 187.075165 12.352036 20.211 0.003 0.659 0.004 1.085 0.005  64313   5
GAL  63 187.081375 12.034790 20.573 0.004 0.436 0.004 0.724 0.006  46320  25
GAL  64 187.094803 12.801608 19.963 0.002 0.535 0.003 0.820 0.003  54262  10
GAL  65 187.104996 11.571636 20.243 0.003 0.743 0.005 1.216 0.005  51772   7
GAL  66 187.143753 11.692111 20.044 0.003 0.673 0.004 1.062 0.004  24748  26
GAL  67 187.175415 13.215944 20.878 0.005 0.638 0.006 0.936 0.007  73825  12
GAL  68 187.232407 12.313361 18.930 0.001 0.826 0.002 1.340 0.002  32654  12
GAL  69 187.236847 12.266267 19.870 0.002 0.443 0.003 0.714 0.003  57819   5
GAL  70 187.245895 12.798339 20.252 0.003 0.796 0.005 1.366 0.005 190897 431
GAL  71 187.269806 11.926850 20.478 0.004 0.774 0.006 1.197 0.006  67542  15
GAL  72 187.271835 11.840320 19.910 0.002 0.501 0.003 0.796 0.003  33957  17
GAL  73 187.283966 12.995175 20.889 0.005 0.521 0.006 0.808 0.007  36742  22
GAL  74 187.293320 13.218242 20.507 0.004 0.538 0.005 0.863 0.005  63218  10
GAL  75 187.302002 13.163899 20.888 0.005 0.565 0.006 0.887 0.007 226389   4
GAL  76 187.305878 12.091117 19.253 0.002 0.379 0.002 0.677 0.002  32131   8
GAL  77 187.361832 12.008311 20.683 0.004 0.595 0.005 0.886 0.006  68724   5
GAL  78 187.395660 11.790405 19.229 0.002 0.721 0.002 1.142 0.003  23705  18
GAL  79 187.415131 11.823109 20.094 0.003 0.733 0.004 1.134 0.005  24078  24
GAL  80 187.415359 13.000039 20.689 0.004 0.467 0.005 0.678 0.006 111200  15
GAL  81 187.425903 12.167520 19.989 0.003 0.641 0.003 0.966 0.004  72796   7
GAL  82 187.432602 11.815264 18.869 0.001 0.768 0.002 1.203 0.002  23376  13
GAL  83 187.451248 13.247414 19.853 0.002 0.680 0.003 1.089 0.004  67539  10
GAL  84 187.454742 11.712770 18.763 0.001 0.794 0.002 1.217 0.002  24341   9
GAL  85 187.472427 12.482166 20.010 0.002 0.753 0.004 1.208 0.004 115487  24
GAL  86 187.494980 12.086750 20.727 0.005 0.804 0.007 1.249 0.008 128369  19
GAL  87 187.499847 11.780967 20.153 0.003 0.667 0.004 1.100 0.005  24685  42
GAL  88 187.504730 11.790042 20.663 0.004 0.657 0.006 1.065 0.007  24855  32
GAL  89 187.519958 12.042020 20.691 0.004 0.808 0.007 1.307 0.008  43925  18
GAL  90 187.520401 11.820939 20.319 0.003 0.747 0.005 1.183 0.005  24564  27
GAL  91 187.536804 11.795761 20.090 0.003 0.481 0.003 0.805 0.004  24723  12
GAL  92 187.553894 13.202736 20.444 0.003 0.830 0.007 1.529 0.007  48856  14
GAL  93 187.567062 12.060261 20.074 0.003 0.629 0.004 1.041 0.004  65145   8
