canonical_object_id,target_ra,target_dec,classification_state,classification_subtype,query_radius_arcsec,association_method,source_id,ra,dec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,astrometric_excess_noise,astrometric_excess_noise_sig,ruwe,ipd_frac_multi_peak,ipd_frac_odd_win,duplicated_source,gaia_dr3_id,dist_arcsec,within_query_radius,match_quality,match_status
canonical_cde03ee2390b51d9a798d495aeb32516,186.6804595,12.2955414,rejected,,1.0,canonical_literature_gaia_dr3_id,3907787332979912448,186.68044559535346,12.295574182225101,21.08758544921875,20.392045974731445,19.87001609802246,,,,,,,13.328886985778809,13.322196006774902,,0,0,0,3907787332979912448,0.12774906294908203,True,within_radius,matched_by_source_id
canonical_ce02a15bea62521ab82767d4b14d9b2c,200.421414382,-40.9477606303,candidate,,1.0,canonical_literature_gaia_dr3_id,6137984702413591424,200.42141617228884,-40.94776085639145,17.199888229370117,17.540027618408203,15.993051528930664,-1.6879835136444752,0.8328480124473572,11.927189603181148,0.792930006980896,-7.226084945442556,0.8066229820251465,6.528328895568848,741.7753295898438,4.335187911987305,44,3,1,6137984702413591424,0.00493556207164068,True,within_radius,matched_by_source_id
canonical_ce12458d1a95598fa062688381677efd,203.375055478,-41.720972179,candidate,,1.0,canonical_literature_gaia_dr3_id,6112851962549339648,203.37505646723423,-41.72097245626951,20.129905700683594,18.47697639465332,16.86479949951172,,,,,,,13.008163452148438,119.20941162109375,,0,0,0,6112851962549339648,0.00283933112270843,True,within_radius,matched_by_source_id
canonical_ce1e8e133dda5431ad18bf56eecb031d,54.618164,-35.427308,confirmed,,1.0,canonical_literature_gaia_dr3_id,4860387925064280448,54.618155156385114,-35.427308879024,20.648664474487305,20.126174926757812,19.088802337646484,,,,,,,16.322471618652344,64.6334228515625,,0,0,0,4860387925064280448,0.026134732660596502,True,within_radius,matched_by_source_id
canonical_ce4249af01a25cb8b366184aa2b78021,203.366006855,-41.262191831,candidate,,1.0,canonical_literature_gaia_dr3_id,6112914974009812864,203.36600597760383,-41.262192222742215,19.770421981811523,18.552438735961914,17.36126708984375,,,,,,,7.638706207275391,34.86834716796875,,0,0,0,6112914974009812864,0.0027615840386415336,True,within_radius,matched_by_source_id
canonical_ce661338a36d5f2cac303e02e20ea5c7,54.209792,-35.337965,rejected,,1.0,canonical_literature_gaia_dr3_id,4860348407070093952,54.20981805111712,-35.33796984348006,21.145973205566406,20.857988357543945,19.796131134033203,,,,,,,11.379332542419434,8.923858642578125,,0,0,0,4860348407070093952,0.07846659962375073,True,within_radius,matched_by_source_id
canonical_cff634631bd653e1a51e535f7ac87a10,201.588323454,-43.8820428575,candidate,,1.0,canonical_literature_gaia_dr3_id,6088416931533589376,201.5883252810516,-43.882042934580326,19.822010040283203,18.182313919067383,16.60369110107422,,,,,,,7.552414894104004,23.056684494018555,,1,0,0,6088416931533589376,0.004748885882764178,True,within_radius,matched_by_source_id
canonical_d02830a6f6505eca94196938635d507e,203.612010213,-43.7219777676,candidate,,1.0,canonical_literature_gaia_dr3_id,6111691599827255424,203.6120121131644,-43.72197790968376,19.59273910522461,17.90227699279785,16.430866241455078,,,,,,,7.066664218902588,37.491966247558594,,0,0,0,6111691599827255424,0.004970100845167226,True,within_radius,matched_by_source_id
canonical_d0a9d568ff16585d90b66bef8b51cbff,200.04782194,-43.7030027996,candidate,,1.0,canonical_literature_gaia_dr3_id,6088293511354101888,200.04781946040902,-43.7030030464405,19.83669090270996,17.888151168823242,16.33287239074707,,,,,,,10.652083396911621,41.05595016479492,,0,0,0,6088293511354101888,0.006514158280446888,True,within_radius,matched_by_source_id
canonical_d103508dbc135c0a9bade3b5055ceee7,200.790846861,-43.8744586298,confirmed,,1.0,canonical_literature_gaia_dr3_id,6088593368789782272,200.7908471436527,-43.87445832211035,18.860139846801758,18.157197952270508,16.900636672973633,-0.9472172602027144,0.5847359895706177,0.4522317211982836,0.6568670272827148,0.0475773383148731,0.4645569920539856,4.384939193725586,44.274349212646484,2.1191349029541016,0,0,0,6088593368789782272,0.0013285328550202231,True,within_radius,matched_by_source_id
canonical_d1af2ecd1ce35127b5445d29c9932085,200.477659183,-41.1956665859,candidate,,1.0,canonical_literature_gaia_dr3_id,6137134711206188544,200.47765915645192,-41.19566675034119,19.991512298583984,18.080928802490234,16.53352928161621,,,,,,,11.610617637634277,50.46986389160156,,0,0,0,6137134711206188544,0.0005963404400060783,True,within_radius,matched_by_source_id
canonical_d22386a0f5ba538f861a6b9f95ad2895,202.413495749,-41.504003335,candidate,,1.0,canonical_literature_gaia_dr3_id,6160944085749519232,202.4134998724732,-41.50400132085083,14.045685768127441,13.793505668640137,12.980606079101562,0.7753789597914602,0.4572499990463257,-5.69464412933945,0.3209330141544342,0.0411693012870486,0.2939249873161316,2.1207499504089355,2502.339599609375,27.02674102783203,84,0,0,6160944085749519232,0.013272828386088589,True,within_radius,matched_by_source_id
canonical_d26fd6e1d8d054849f9204a4908e161c,203.649005684,-42.4435327588,candidate,,1.0,canonical_literature_gaia_dr3_id,6112618213245388160,203.64900701224593,-42.44353009971012,14.315916061401367,13.973397254943848,13.056719779968262,,,,,,,7.423744201660156,22829.23828125,,72,37,0,6112618213245388160,0.010202358929637015,True,within_radius,matched_by_source_id
canonical_d28d1fdbdd7e5171a5886bd9dc6b729e,187.6521566,12.3646753,confirmed,,1.0,canonical_literature_gaia_dr3_id,3907703563937478400,187.65214322112365,12.364657728375425,21.5759334564209,20.48438835144043,19.629560470581055,,,,,,,51.07160568237305,53.079132080078125,,0,0,0,3907703563937478400,0.07883497851232443,True,within_radius,matched_by_source_id
canonical_d290d7aa149c5608b76fc70813234e34,201.709496813,-41.613758134,candidate,,1.0,canonical_literature_gaia_dr3_id,6136968650588486272,201.70949354691157,-41.613756669125735,18.508386611938477,18.568355560302734,17.343050003051758,,,,,,,7.089878082275391,169.7215576171875,,46,4,1,6136968650588486272,0.010251158671553032,True,within_radius,matched_by_source_id
canonical_d29555c6fa9a5cad9eedbb4e9cef3785,187.79708333333332,12.500294444444444,confirmed,,1.0,canonical_literature_gaia_dr3_id,3907712050797883648,187.79708440478456,12.50028629818402,21.144018173217773,20.671751022338867,19.672378540039062,,,,,,,9.8836088180542,7.426008224487305,,0,0,0,3907712050797883648,0.029567329373428014,True,within_radius,matched_by_source_id
canonical_d29677874e5d5a22b73746a0dfae7ab0,201.5440833333333,-42.89527777777778,confirmed,,1.0,canonical_literature_gaia_dr3_id,6088706962085758336,201.54402096236967,-42.89517766145605,18.8353271484375,18.66281509399414,17.3599796295166,0.0577718907714534,0.3968290090560913,-0.1709931139326948,0.38555198907852173,-0.3166200700646555,0.3680649995803833,2.2833309173583984,15.531000137329102,1.5613609552383423,0,0,0,6088706962085758336,0.3961819690338935,True,within_radius,matched_by_source_id
canonical_d315a1c960585ef8bad4979f08ead897,187.53820833333333,7.690963888888889,confirmed,,1.0,canonical_literature_gaia_dr3_id,3901147657137679488,187.53818063316868,7.690933531927226,19.577268600463867,19.458480834960938,18.287717819213867,-0.029640637730053,0.5485090017318726,-1.355661213995534,0.6547170281410217,0.3585251392529641,0.49730798602104187,3.023047924041748,11.527442932128906,1.4399820566177368,0,0,0,3901147657137679488,0.14734081967152943,True,within_radius,matched_by_source_id
canonical_d33e799307305bbe889651f970c8c57a,202.931413438,-41.2182107897,candidate,,1.0,canonical_literature_gaia_dr3_id,6160962944948681088,202.93140830493363,-41.21821125135968,17.248796463012695,17.306198120117188,15.949224472045898,0.1073399489563218,0.14577500522136688,-8.056366551877,0.16396300494670868,-2.052883187633517,0.1328199952840805,0.807548999786377,11.779921531677246,1.447854995727539,39,3,0,6160962944948681088,0.013999040368964533,True,within_radius,matched_by_source_id
canonical_d39abdf6d9885193bfb2940b6427868f,54.620751,-35.382228,confirmed,,1.0,canonical_literature_gaia_dr3_id,4860388367445133696,54.62074060387472,-35.38224940084508,20.16077423095703,20.172897338867188,18.865306854248047,-0.6368763887104293,0.7480630278587341,-0.9524690753105602,0.657712996006012,0.4935296657225592,0.8879780173301697,5.188640117645264,14.022857666015625,1.5042320489883423,0,0,0,4860388367445133696,0.08286566426084992,True,within_radius,matched_by_source_id
canonical_d3a16cd8efd7537eb9932355decf30be,203.082661057,-42.0195589304,candidate,,1.0,canonical_literature_gaia_dr3_id,6112823611467512320,203.08265199420038,-42.01955976211902,17.72269630432129,17.59033203125,16.490182876586914,0.0729619097274776,0.2574470043182373,-3.3625129469516786,0.5568709969520569,3.23059552123818,0.35736900568008423,1.1840039491653442,13.165651321411133,1.799062967300415,91,10,0,6112823611467512320,0.0244226841698628,True,within_radius,matched_by_source_id
canonical_d42d39eadcdb53f7bee122a7a2bdbf6a,202.838173744,-43.5612853012,candidate,,1.0,canonical_literature_gaia_dr3_id,6088483486347415168,202.83817478268412,-43.56128663984734,16.78070068359375,16.927188873291016,15.884675025939941,,,,,,,8.201956748962402,2795.345458984375,,48,2,0,6088483486347415168,0.005528653382579958,True,within_radius,matched_by_source_id
canonical_d42f14e133015ff5b58b9ea2c69dd9b2,201.179967835,-42.6177268911,candidate,,1.0,canonical_literature_gaia_dr3_id,6136766649691116032,201.1799635562367,-42.617727034900184,15.606386184692383,15.903358459472656,14.582587242126465,,,,,,,8.775294303894043,9990.921875,,48,10,0,6136766649691116032,0.011347095470009007,True,within_radius,matched_by_source_id
canonical_d459eafd5c6f502293b1a02dd46244d9,55.095404,-35.564023,confirmed,,1.0,canonical_literature_gaia_dr3_id,4860188909164081280,55.09546488068975,-35.564017150407494,20.938928604125977,20.89508628845215,19.862533569335938,-2.0670768215049677,2.128732919692993,2.031172940179783,2.1514410972595215,-3.8311157920020866,2.580847978591919,10.127152442932129,13.40533447265625,1.578102946281433,0,0,0,4860188909164081280,0.17952713118523944,True,within_radius,matched_by_source_id
canonical_d47ff9fc0e1057b2b3279f26499d89cd,54.663945,-35.45165,uncertain,reported_ucd_role_conflict,1.0,canonical_literature_gaia_dr3_id,4860387169150176256,54.66394397523792,-35.451657966203086,20.840185165405273,20.73457908630371,19.528297424316406,-0.9714416611493676,1.4052209854125977,0.0657170451109499,1.613008975982666,0.9929356180838351,1.6188570261001587,6.208341121673584,6.549614906311035,1.3380999565124512,0,0,0,4860387169150176256,0.028835358049975703,True,within_radius,matched_by_source_id
canonical_d4a6352ffdf3525a85f9146012cfbd89,198.984120847,-42.3041159304,candidate,,1.0,canonical_literature_gaia_dr3_id,6137430651633614976,198.9841193091052,-42.30411659621705,17.497116088867188,17.91473960876465,16.346303939819336,-0.3114264211871722,0.6724449992179871,-4.703137020715037,0.7173029780387878,-0.8797163055750439,0.6219429969787598,5.538473129272461,433.7605895996094,6.228672981262207,54,0,0,6137430651633614976,0.004744619921017985,True,within_radius,matched_by_source_id
canonical_d4d571779d325a9bbd4aa6076edc62cc,200.759893922,-44.7061428757,candidate,,1.0,canonical_literature_gaia_dr3_id,6087950979120413824,200.75989271247678,-44.70614403969456,15.650845527648926,15.327224731445312,14.433349609375,,,,,,,7.73579216003418,9607.796875,,50,19,0,6087950979120413824,0.005209262814088996,True,within_radius,matched_by_source_id
canonical_d57d8396c71059558fc0f4db932960d8,200.382692976,-42.3142326447,candidate,,1.0,canonical_literature_gaia_dr3_id,6137008473527333376,200.38269379524098,-42.314232492730056,19.66162109375,17.696443557739258,16.169166564941406,,,,,,,10.125626564025879,51.41544723510742,,0,0,0,6137008473527333376,0.002248451341723844,True,within_radius,matched_by_source_id
canonical_d606ac7c0aca505385b2342ee95e1dc3,202.556389111,-42.1441193386,candidate,,1.0,canonical_literature_gaia_dr3_id,6088847149816195584,202.55638442669442,-42.14411889844793,12.904247283935547,12.733028411865234,11.875587463378906,5.176201926461901,0.5063250064849854,-23.102106785636252,0.5673810243606567,-2.1930908974074854,0.40046799182891846,3.9581050872802734,16502.16796875,36.99702835083008,84,2,0,6088847149816195584,0.012603603025162327,True,within_radius,matched_by_source_id
canonical_d6310506e3db524294b4d092ed3be347,54.743685,-35.441122,confirmed,,1.0,canonical_literature_gaia_dr3_id,4860375688701629184,54.7436772824369,-35.441153033879395,20.848556518554688,20.529996871948242,19.357666015625,-1.2529933849827501,1.6677570343017578,3.197064771891622,1.6951220035552979,-0.3598818473031019,2.3576059341430664,9.801248550415039,45.984962463378906,2.9525508880615234,0,0,0,4860375688701629184,0.11399190909215946,True,within_radius,matched_by_source_id
canonical_d6adbefba84e5455aa0f785316c387a1,201.308915604,-44.0179212558,candidate,,1.0,canonical_literature_gaia_dr3_id,6088391608406355968,201.30891800583225,-44.0179217014266,19.99473762512207,18.571367263793945,16.901453018188477,,,,,,,10.478475570678711,44.762550354003906,,0,0,0,6088391608406355968,0.006421579576889242,True,within_radius,matched_by_source_id
canonical_d6ec35f1759d556aa36e5fa725f61d5e,203.400808775,-42.5377536876,candidate,,1.0,canonical_literature_gaia_dr3_id,6112596734115489280,203.40080882870106,-42.537754323589304,20.026409149169922,18.130029678344727,16.577268600463867,,,,,,,10.337656021118164,38.20336151123047,,0,0,0,6112596734115489280,0.0022939884378226673,True,within_radius,matched_by_source_id
canonical_d70f11800bc0538c8bf43443ed527824,187.6313759,12.4340546,confirmed,,1.0,canonical_literature_gaia_dr3_id,3907712982801463936,187.631373360682,12.434041976333427,21.37293243408203,20.008432388305664,19.141477584838867,,,,,,,38.271846771240234,52.85184860229492,,0,11,1,3907712982801463936,0.0463137100323852,True,within_radius,matched_by_source_id
canonical_d7ae5285de7056cdb6ed7c997fa814f5,187.294429,12.7178146,confirmed,,1.0,canonical_literature_gaia_dr3_id,3907923809860577664,187.2944520532738,12.717828775518655,21.135116577148438,21.273855209350586,19.685869216918945,,,,,,,7.124739170074463,3.3279409408569336,,0,0,0,3907923809860577664,0.09569781985780673,True,within_radius,matched_by_source_id
canonical_d7b45f57926a5e0cb62361dff70f4e33,201.982673862,-41.140421419,candidate,,1.0,canonical_literature_gaia_dr3_id,6161012702147156224,201.9826747907799,-41.140420629073276,19.52864646911621,17.71851348876953,16.181058883666992,,,,,,,7.790775775909424,37.37929916381836,,0,0,0,6161012702147156224,0.0037983558313859534,True,within_radius,matched_by_source_id
canonical_d7c8060acf395764a8242c956e18f1aa,199.007371261,-41.5448050766,candidate,,1.0,canonical_literature_gaia_dr3_id,6137533524687209984,199.00736974361502,-41.54480535087535,18.792255401611328,18.81386947631836,17.99959945678711,0.3569285736969149,0.3273099958896637,-6.70485854035736,0.28226301074028015,-1.7567798825152443,0.2910099923610687,1.0840799808502197,3.789433002471924,1.374358057975769,4,0,0,6137533524687209984,0.00420594607116966,True,within_radius,matched_by_source_id
canonical_d83ff433b0245cbf8941e409d930b9ee,187.896375,12.583158333333333,confirmed,,1.0,canonical_literature_gaia_dr3_id,3931732153611950208,187.89637617399703,12.58315467862242,20.45037841796875,19.776905059814453,18.848867416381836,-0.2274119696941016,1.4009519815444946,-1.0531839419745603,1.9148850440979004,-1.1287215008193399,1.4799079895019531,5.177696228027344,10.104273796081543,1.4818960428237915,0,0,0,3931732153611950208,0.013788407133926995,True,within_radius,matched_by_source_id
canonical_d88141785cf45cb0a184063c3677306c,202.366977402,-44.3833420003,candidate,,1.0,canonical_literature_gaia_dr3_id,6087675791975557632,202.36697655627407,-44.383341281580535,19.42704963684082,18.016984939575195,16.5466365814209,-0.4976396248664187,0.8463580012321472,-1.3388610013335076,0.9077169895172119,-0.0800647975344038,0.7494620084762573,5.868588924407959,30.84221076965332,1.5590189695358276,0,0,0,6087675791975557632,0.003380707293867018,True,within_radius,matched_by_source_id
canonical_d93f45b5a3c55ed386cb3c5b6e8fddee,191.35008333333332,11.0931,confirmed,,1.0,canonical_literature_gaia_dr3_id,3927574728348720512,191.3500673745761,11.09309766988486,19.659696578979492,19.435190200805664,18.155235290527344,-1.1390737740261287,0.7084749937057495,-0.2944624440944147,0.8795650005340576,1.5793787673916546,0.7776229977607727,4.236486911773682,25.21115493774414,1.5630619525909424,0,0,0,3927574728348720512,0.05699872671057976,True,within_radius,matched_by_source_id
canonical_d97c27dfb2355a9d99a60cbb3f84645b,198.979459929,-41.6183702395,candidate,,1.0,canonical_literature_gaia_dr3_id,6137528851765924352,198.97945489343087,-41.61836797425917,18.261423110961914,18.176620483398438,17.23811912536621,,,,,,,20.747453689575195,3001.22705078125,,49,3,0,6137528851765924352,0.015816625222791095,True,within_radius,matched_by_source_id
canonical_d99ea910724a5f84a71603615525fdfb,187.6631525,12.3590152,confirmed,,1.0,canonical_literature_gaia_dr3_id,3907703495217998592,187.6631371755712,12.359001226608502,21.004663467407227,20.735158920288086,19.6458683013916,,,,,,,8.182926177978516,5.418162822723389,,0,0,0,3907703495217998592,0.07371965612621713,True,within_radius,matched_by_source_id
canonical_da7672d05bce58ee9d7883042319c80e,200.460041566,-44.0877514603,candidate,,1.0,canonical_literature_gaia_dr3_id,6088215063768714368,200.46003894423342,-44.087751655627805,18.763368606567383,18.63765525817871,17.491222381591797,,,,,,,9.403535842895508,434.0374755859375,,61,13,0,6088215063768714368,0.006815709052693376,True,within_radius,matched_by_source_id
canonical_da817cbc3721586abd9e5c83ee04711c,187.88208333333333,12.691772222222223,confirmed,,1.0,canonical_literature_gaia_dr3_id,3931738170861716352,187.88206781989572,12.691765075771974,21.396745681762695,19.470624923706055,18.430219650268555,,,,,,,42.23797607421875,202.27076721191406,,5,0,0,3931738170861716352,0.06025257237612989,True,within_radius,matched_by_source_id
canonical_da9fe788021f5328b3699f9e3853ca5f,203.437648755,-41.3464561726,candidate,,1.0,canonical_literature_gaia_dr3_id,6112910644682662912,203.437645701246,-41.34646011694548,17.444238662719727,17.302770614624023,16.166629791259766,-5.136646582070298,0.780709981918335,-0.7761947282535708,0.7220289707183838,-7.403070928007274,0.542153000831604,4.488059997558594,531.6507568359375,6.341292858123779,29,3,0,6112910644682662912,0.01642389475220585,True,within_radius,matched_by_source_id
canonical_db446d721b405b65bf2d6bc309a2bcdd,203.189676554,-44.7694507148,candidate,,1.0,canonical_literature_gaia_dr3_id,6087441870876308096,203.18967077381845,-44.76945654289763,15.364204406738281,15.477652549743652,14.24377727508545,,,,,,,9.058307647705078,11568.79296875,,66,16,0,6087441870876308096,0.02566030069049481,True,within_radius,matched_by_source_id
canonical_db5d6e80c0ce53df91c877873f60273b,202.400148623,-43.3380983907,candidate,,1.0,canonical_literature_gaia_dr3_id,6088530799707100928,202.40014882307125,-43.3381054436274,17.77812957763672,17.809072494506836,16.80778694152832,,,,,,,9.949027061462402,1265.05517578125,,52,13,1,6088530799707100928,0.025395942112639073,True,within_radius,matched_by_source_id
canonical_db98559e80c857008b673ae4025ec74d,202.006077383,-40.978008438,candidate,,1.0,canonical_literature_gaia_dr3_id,6161016035041839872,202.00607897418516,-40.978008767017236,19.40010643005371,17.405214309692383,15.949056625366211,,,,,,,5.861233234405518,25.41521453857422,,0,0,0,6161016035041839872,0.004483891912409031,True,within_radius,matched_by_source_id
canonical_dbd8f645617152be82f704563139a720,202.569717326,-41.9624882308,candidate,,1.0,canonical_literature_gaia_dr3_id,6112880378053743232,202.56971955162848,-41.962485337315485,16.01156997680664,16.103364944458008,14.715652465820312,5.870158066817592,0.9940620064735413,-2.1500283491982337,0.7886790037155151,3.273132297293489,0.7592080235481262,6.200888156890869,3371.675048828125,17.10109519958496,73,0,0,6112880378053743232,0.011999980870905681,True,within_radius,matched_by_source_id
canonical_dbdc70bce13d551e90663e65d46ce151,202.071232736,-40.8907661794,candidate,,1.0,canonical_literature_gaia_dr3_id,6161025483970515328,202.07123090769826,-40.89076619967016,18.75147247314453,18.73760986328125,17.50909423828125,5.905462888691767,1.0589890480041504,-11.549879439638788,0.8807179927825928,0.5677775188155352,0.9085180163383484,5.813512802124023,150.13726806640625,3.8334310054779053,42,0,0,6161025483970515328,0.004976171111648497,True,within_radius,matched_by_source_id
canonical_dc27c9d8cf235436bf39e50ec3e670bc,187.906,12.294647222222222,confirmed,,1.0,canonical_literature_gaia_dr3_id,3907692671900370432,187.9060119862193,12.294647672249226,20.917259216308594,20.619781494140625,19.466636657714844,,,,,,,7.875223159790039,7.641912937164307,,1,0,0,3907692671900370432,0.042191871643247815,True,within_radius,matched_by_source_id
canonical_dc35d134476850a7810cefcce43a5562,187.9899987,12.824881,confirmed,,1.0,canonical_literature_gaia_dr3_id,3931745592565027712,187.9899660731736,12.824879427964637,21.64463233947754,20.138690948486328,19.52625274658203,,,,,,,43.295204162597656,199.24771118164062,,0,0,0,3931745592565027712,0.11466613523107165,True,within_radius,matched_by_source_id
canonical_dc3c7e93984c5e94bafdde3545e048e1,202.932464892,-42.7494013125,candidate,,1.0,canonical_literature_gaia_dr3_id,6112599658993508352,202.93246240684545,-42.74940073707218,15.408848762512207,15.643749237060547,14.577411651611328,,,,,,,12.70380687713623,23656.5546875,,50,0,0,6112599658993508352,0.006888578664762199,True,within_radius,matched_by_source_id
canonical_dcdc83f10822593b993bf1f1bd4ca5d6,188.4646471,12.3961311,rejected,,1.0,canonical_literature_gaia_dr3_id,3931669687607530624,188.46463951549643,12.396109518330963,20.46278190612793,19.697189331054688,18.486976623535156,2.6562129160045087,1.581068992614746,0.6133261048471569,1.9130330085754395,-3.2588700018458336,1.6058050394058228,7.7327680587768555,17.064565658569336,1.7246500253677368,0,0,0,3931669687607530624,0.08214330956716086,True,within_radius,matched_by_source_id
canonical_dd5b99562d4d538c85ad437e093b6d19,188.49620833333333,7.712402777777778,confirmed,,1.0,canonical_literature_gaia_dr3_id,3902402818381036416,188.496220881625,7.712419775626874,20.464269638061523,20.306983947753906,19.194841384887695,1.4824396377139097,1.5932350158691406,-1.3063117631924561,1.964002013206482,2.7109454513191693,1.783463954925537,8.426538467407227,16.402585983276367,1.5985100269317627,0,0,0,3902402818381036416,0.07581831369783185,True,within_radius,matched_by_source_id
canonical_dd855b3b98ca5cd48531afe53582c43a,55.088171,-34.985962,rejected,,1.0,canonical_literature_gaia_dr3_id,4860424513890450560,55.08825639979107,-34.985966625532505,21.14298439025879,20.88334083557129,19.943872451782227,,,,,,,15.081949234008789,20.046680450439453,,0,0,0,4860424513890450560,0.25243250608021894,True,within_radius,matched_by_source_id
canonical_ddc148df84145863818e92a683bc1f4b,187.70387499999998,12.365438888888889,confirmed,,1.0,canonical_literature_gaia_dr3_id,3907708653473838080,187.70387297779243,12.365424897021791,21.67231559753418,20.935155868530273,19.963077545166016,,,,,,,29.6717529296875,13.075661659240723,,0,0,0,3907708653473838080,0.050870195863876276,True,within_radius,matched_by_source_id
canonical_de6b46dd3ea152e4b41cccc88b3b6a68,54.735659,-35.47458,rejected,,1.0,canonical_literature_gaia_dr3_id,4860375486839419136,54.73563484237695,-35.47462765743191,21.06147575378418,20.798694610595703,20.163585662841797,,,,,,,5.74774694442749,2.320349931716919,,6,0,0,4860375486839419136,0.18561028913424474,True,within_radius,matched_by_source_id
canonical_de88a2e06233585cb9f63edad0be17ec,54.444613,-35.578421,rejected,,1.0,canonical_literature_gaia_dr3_id,4860291511639862144,54.444664221685755,-35.57841686663484,20.96004295349121,21.02874755859375,19.80939483642578,0.2543705198939669,1.4693280458450317,1.1757734656496215,1.6246670484542847,-0.8519093059046805,1.9512959718704224,7.442409992218018,8.073965072631836,1.3422640562057495,0,0,0,4860291511639862144,0.15071100743201554,True,within_radius,matched_by_source_id
canonical_debbb787010a5b8494ff9861374a4953,202.424084064,-44.0463430621,candidate,,1.0,canonical_literature_gaia_dr3_id,6087696442178472064,202.42408467299202,-44.04634284402277,19.756019592285156,18.35287094116211,16.882356643676758,3.7697319792235753,1.028432011604309,0.1508743901233191,1.1382180452346802,-1.1028602190520613,0.7748709917068481,6.659657001495361,35.02878189086914,1.9808189868927002,0,0,0,6087696442178472064,0.0017605624415002157,True,within_radius,matched_by_source_id
canonical_ded9eaecb47a54df81f7e5881ee36c70,199.471954979,-43.3208922724,candidate,,1.0,canonical_literature_gaia_dr3_id,6136381442666796800,199.4719533058481,-43.320885792877746,18.43909454345703,18.35175895690918,17.335124969482422,,,,,,,16.480419158935547,1801.9727783203125,,40,0,0,6136381442666796800,0.023734328149297147,True,within_radius,matched_by_source_id
canonical_deda3685db2d53d99e79b3547e75eb1f,201.979384861,-43.6704207161,candidate,,1.0,canonical_literature_gaia_dr3_id,6088516402970396288,201.97938957221226,-43.67041944388963,16.353065490722656,16.20572853088379,14.992676734924316,,,,,,,12.678874969482422,13629.978515625,,43,5,0,6088516402970396288,0.013094875187400332,True,within_radius,matched_by_source_id
canonical_df13d030f5d35be6aee7473e24f52ec4,187.56891666666664,12.265788888888888,confirmed,,1.0,canonical_literature_gaia_dr3_id,3907701197411499776,187.5689169704977,12.265792240800607,21.08608627319336,20.010061264038086,19.01706886291504,,,,,,,32.52696228027344,1654.9293212890625,,0,5,0,3907701197411499776,0.012114125182273927,True,within_radius,matched_by_source_id
canonical_dfd104372dab59b89790be0c1bbdc531,204.066871988,-43.0396612827,candidate,,1.0,canonical_literature_gaia_dr3_id,6111792067703608704,204.06687038710666,-43.03966065786719,18.612205505371094,18.635915756225586,17.271318435668945,2.3026660125744294,0.8968279957771301,-11.824999135574942,0.8279539942741394,0.3848739825684439,0.7009289860725403,5.956216812133789,225.6481170654297,4.663506984710693,68,0,0,6111792067703608704,0.004775212397840109,True,within_radius,matched_by_source_id
canonical_dfd390590a975f28a6158d61b3dcc0d5,54.7036,-35.462189,uncertain,reported_ucd_role_conflict,1.0,canonical_literature_gaia_dr3_id,4860386924337909760,54.70359265239762,-35.46219502732605,21.154876708984375,21.158843994140625,20.00125503540039,,,,,,,10.877240180969238,216.09454345703125,,0,0,0,4860386924337909760,0.030577593918635525,True,within_radius,matched_by_source_id
canonical_e0516fc326dd55138a344254b5be436d,201.845901796,-40.8675421809,candidate,,1.0,canonical_literature_gaia_dr3_id,6161208312138233984,201.84589782706055,-40.867538500379545,16.72203826904297,16.64377784729004,15.481013298034668,,,,,,,5.997160911560059,1648.5662841796875,,62,0,0,6161208312138233984,0.017097037500315992,True,within_radius,matched_by_source_id
canonical_e0b538a441e8550cb762b389910bf5a0,191.1577083333333,10.633647222222221,confirmed,,1.0,canonical_literature_gaia_dr3_id,3927275699842788608,191.15769407241416,10.63364652116355,21.114696502685547,20.070598602294922,18.848825454711914,,,,,,,30.489398956298828,182.815673828125,,0,0,0,3927275699842788608,0.05052074590475402,True,within_radius,matched_by_source_id
canonical_e0c35fd8261750358ad1d5cd49e04d98,201.086385458,-41.2776235912,candidate,,1.0,canonical_literature_gaia_dr3_id,6137167799633941504,201.08638559940948,-41.27762388923403,19.508899688720703,17.74796485900879,16.216426849365234,,,,,,,7.09074592590332,29.65316390991211,,0,0,0,6137167799633941504,0.001139091926549781,True,within_radius,matched_by_source_id
canonical_e0d96b57aefa536e9c2f1e8a389b5aec,202.359477702,-43.9007600776,candidate,,1.0,canonical_literature_gaia_dr3_id,6088451806667172864,202.35947465933123,-43.90075881375442,17.92340660095215,17.789289474487305,16.799591064453125,0.8835985757251894,0.16967900097370148,-5.295100831344455,0.17889399826526642,-2.124948152980134,0.13348600268363953,0.5213689804077148,2.5429129600524902,1.1927160024642944,42,0,0,6088451806667172864,0.009110058451231704,True,within_radius,matched_by_source_id
canonical_e16d5d9e2e4357538313d989ec763101,202.51057542,-43.0688388209,candidate,,1.0,canonical_literature_gaia_dr3_id,6088568698490540416,202.51055405781503,-43.06883919599844,15.657543182373047,15.709831237792969,13.967458724975586,3.8159814898885775,0.39369499683380127,-3.9484284990384495,0.6924809813499451,12.642126691226776,0.26246899366378784,1.7385280132293701,204.3926544189453,6.1702399253845215,18,86,0,6088568698490540416,0.0561970976132858,True,within_radius,matched_by_source_id
