object_id,original_name,source_id,ra,dec,g_mag,r_mag,re_pc,ls_dr10_id,ls_type,ls_g_mag,ls_r_mag,ls_i_mag,ls_z_mag,ls_xmatch_dist
2021MNRA_0062,,2021MNRAS.504.3580S,54.576698,-35.461043,21.1,20.37,17.9,10995261784461337,PSF,20.988292879267053,20.379845582811175,20.15356622920733,20.037460978059016,
2021MNRA_0063,,2021MNRAS.504.3580S,54.663945,-35.45165,21.11,20.39,28.9,10995261784464234,PSF,20.979497382741343,20.340502078477265,20.062988632451212,19.91472539777184,
2021MNRA_0064,,2021MNRAS.504.3580S,54.669632,-35.46391,21.11,20.22,69.1,10995261784464475,SER,19.984406580676033,19.107947172305668,18.78000258180699,18.57236153721992,
2021MNRA_0065,,2021MNRAS.504.3580S,54.266646,-35.504593,21.16,20.48,18.3,10995261783411510,PSF,21.030340542865183,20.454344648724913,20.23562332942817,20.13611842692349,
2021MNRA_0066,,2021MNRAS.504.3580S,54.552897,-35.482542,21.16,20.4,11.2,10995261784460434,PSF,21.02591122038857,20.311297282826263,20.019282873151287,19.83564851448389,
2021MNRA_0067,,2021MNRAS.504.3580S,54.625858,-35.358603,21.17,20.58,18.4,10995263017592256,PSF,21.01620702557714,20.406360357038103,20.156547343279854,20.045281634614526,
2021MNRA_0068,,2021MNRAS.504.3580S,54.273743,-35.625622,21.18,20.57,28.4,10995260553436924,REX,21.014203739906918,20.368310279407943,20.090053638515087,19.977726737669194,
2021MNRA_0069,,2021MNRAS.504.3580S,54.611217,-35.502077,21.19,20.52,12.1,10995261784462398,PSF,21.047697363827766,20.402063166149407,20.13042219891141,19.965570903816406,
2021MNRA_0070,,2021MNRAS.504.3580S,54.155218,-35.385927,21.21,20.66,47.7,10995261782369182,SER,19.70908161355949,19.07715543532391,18.83558944112288,18.675963479780528,
2021MNRA_0071,,2021MNRAS.504.3580S,54.399928,-35.53127,21.21,20.55,15.1,10995261783416131,PSF,21.111389744118053,20.498462894688625,20.2589976150793,20.126110530858085,
2021MNRA_0072,,2021MNRAS.504.3580S,54.633618,-35.470226,21.21,20.57,10.5,10995261784463107,PSF,21.1316571514629,20.446836355666413,20.137427385379926,19.969662822683766,
2021MNRA_0073,,2021MNRAS.504.3580S,54.444613,-35.578421,21.22,20.65,12.7,10995261783417963,PSF,21.14146220152122,20.538178791355705,20.316602614799052,20.211283286440203,
2021MNRA_0074,,2021MNRAS.504.3580S,54.7036,-35.462189,21.22,20.69,14.4,10995261784465881,PSF,21.14504511832793,20.586887936678337,20.40299104538953,20.295796572895085,
2021MNRA_0075,,2021MNRAS.504.3580S,54.788158,-35.458293,21.23,20.73,34.2,10995261784469519,PSF,21.100872953852686,20.557353509204997,20.3557924711316,20.256655420448475,
2021MNRA_0076,,2021MNRAS.504.3580S,54.429216,-35.369958,21.23,20.75,32.5,10995263017584018,REX,21.08705410090218,20.56242370928749,20.36879290984865,20.26070410815827,
2021MNRA_0077,,2021MNRAS.504.3580S,54.13653,-35.30839,21.25,20.55,18.7,10995263016535674,PSF,21.125539888860096,20.48961136526809,20.266540082986577,20.129895748647442,
2021MNRA_0078,,2021MNRAS.504.3580S,54.425996,-35.509415,21.25,20.49,13.3,10995261783417165,PSF,21.123312087316126,20.429194255196276,20.09623879976491,19.88717370924106,
2021MNRA_0079,,2021MNRAS.504.3580S,54.669005,-35.486023,21.26,20.66,22.5,10995261784464451,PSF,21.16797594037514,20.494770176497283,20.21595591482871,20.097610040300243,
2021MNRA_0080,,2021MNRAS.504.3580S,54.574885,-35.251676,21.26,20.46,22.4,10995263017590004,PSF,21.222335372143007,20.515224803833064,20.232728581316042,20.038527136811346,
2021MNRA_0081,,2021MNRAS.504.3580S,54.557968,-35.495425,21.27,20.52,19.6,10995261784460653,PSF,21.151439002941512,20.457224551164476,20.187935651095152,20.035356472788436,
2021MNRA_0082,,2021MNRAS.504.3580S,54.559119,-35.445442,21.27,20.51,16.4,10995261784460706,PSF,21.165891556603153,20.48857678256274,20.171237475169736,19.988366133760124,
2021MNRA_0083,,2021MNRAS.504.3580S,54.561701,-35.560998,21.27,20.58,48.3,10995261784460793,REX,20.96463279202104,20.405326401596405,20.199887382370317,20.09014565354697,
2021MNRA_0084,,2021MNRAS.504.3580S,54.579449,-35.443704,21.28,20.47,21.4,10995261784461433,PSF,21.147196822119643,20.491853690191164,20.234120233100956,20.09206192725083,
2021MNRA_0085,,2021MNRAS.504.3580S,54.595207,-35.282087,21.28,20.67,18.4,10995263017590879,PSF,21.1992271877797,20.64166051851016,20.430743511556695,20.33858903586311,
2021MNRA_0086,,2021MNRAS.504.3580S,54.775133,-35.580469,21.28,20.73,23.8,10995261784468946,PSF,21.12677488240421,20.56553344886581,20.3251908583842,20.22965866992061,
2021MNRA_0087,,2021MNRAS.504.3580S,54.658237,-35.392437,21.31,20.64,18.2,10995261784464011,PSF,21.18644794745492,20.456489761503864,20.123533209163906,19.887769824603197,
2021MNRA_0088,,2021MNRAS.504.3580S,54.672266,-35.479561,21.31,20.79,19.7,10995261784464575,PSF,21.224863842368137,20.67172830040292,20.469502692929968,20.364067872005737,
2021MNRA_0089,,2021MNRAS.504.3580S,54.813846,-35.592909,21.31,20.71,35.0,10995261785506684,REX,21.048260672993013,20.47173452605501,20.226919182111338,20.113363971864818,
2021MNRA_0090,,2021MNRAS.504.3580S,54.683675,-35.317122,21.32,20.67,23.2,10995263017594641,PSF,21.19793323518695,20.457409765791226,20.121704418540872,19.897975335293875,
2021MNRA_0091,,2021MNRAS.504.3580S,54.534044,-35.464452,21.33,20.66,10.6,10995261784459651,PSF,21.242271747703153,20.614200194661173,20.36222119727529,20.23605586683715,
2021MNRA_0092,,2021MNRAS.504.3580S,54.597601,-35.664809,21.33,20.11,70.9,10995260554485850,REX,20.78188757056331,19.644739650473216,19.20006102653958,18.908720650213436,
2021MNRA_0093,,2021MNRAS.504.3580S,54.586778,-35.574062,21.33,20.71,32.5,10995261784461669,PSF,21.189355822235726,20.642833766170686,20.451402908195476,20.353271953805805,
2021MNRA_0094,,2021MNRAS.504.3580S,54.209792,-35.337965,21.34,20.72,23.5,10995263016538132,PSF,21.216501484574177,20.588443112360455,20.34117226733636,20.24118156838525,
2021MNRA_0095,,2021MNRAS.504.3580S,54.704797,-35.361691,21.34,20.61,29.2,10995263018631499,PSF,21.1986365886582,20.491263834752235,20.161819954857993,19.949432097284188,
2021MNRA_0096,,2021MNRAS.504.3580S,54.829424,-35.56854,21.34,20.78,24.8,10995261785507225,PSF,21.240011687399356,20.65820133654795,20.427246236605633,20.316078683607948,
2021MNRA_0097,,2021MNRAS.504.3580S,54.571182,-35.441907,21.35,20.54,11.3,10995261784461148,PSF,21.245807840879007,20.526384215275083,20.19704764136364,19.998490356660184,
2021MNRA_0098,,2021MNRAS.504.3580S,54.65891,-35.446284,21.36,20.74,16.8,10995261784464036,PSF,21.283821433215955,20.634025741802894,20.38577893015851,20.2439804341578,
2021MNRA_0099,,2021MNRAS.504.3580S,54.468618,-35.482662,21.36,20.48,23.7,10995261783419080,PSF,21.150117180889712,20.280577412512844,19.867374802750366,19.570000834641018,
2021MNRA_0100,,2021MNRAS.504.3580S,54.594019,-35.513647,21.36,20.77,25.5,10995261784461905,PSF,21.36766001838645,20.883434577021674,20.644094503705848,20.536257929282925,
2021MNRA_0101,,2021MNRAS.504.3580S,54.626636,-35.572443,21.38,20.66,21.4,10995261784462885,PSF,21.264284955474206,20.563375984968484,20.253309335323827,20.074710356126417,
2021MNRA_0102,,2021MNRAS.504.3580S,54.243806,-35.495965,21.38,20.91,48.0,10995261783410802,REX,20.02248967509513,19.403417229105546,19.16912647420497,19.068789002713412,
2021MNRA_0103,,2021MNRAS.504.3580S,54.004514,-35.428628,21.39,20.66,26.8,10995261782364336,PSF,21.223157644911925,20.582994502537485,20.294958499232777,20.132383608232782,
2021MNRA_0104,,2021MNRAS.504.3580S,54.548799,-35.454477,21.39,20.54,48.7,10995261784460271,PSF,21.230796118869673,20.51837402774818,20.202416357080992,19.965599619626445,
2021MNRA_0105,,2021MNRAS.504.3580S,54.648626,-35.454368,21.39,20.67,11.9,10995261784463668,PSF,21.27104666186577,20.60404887642673,20.303015157428845,20.116060524501034,
2021MNRA_0106,,2021MNRAS.504.3580S,54.53846,-35.585232,21.39,20.45,27.7,10995261784459853,PSF,21.229685957606506,20.386321878047305,19.980467706780747,19.706168195228614,
2021MNRA_0107,,2021MNRAS.504.3580S,54.53846,-35.585232,21.39,20.45,27.7,10995261784459853,PSF,21.229685957606506,20.386321878047305,19.980467706780747,19.706168195228614,
2021MNRA_0108,,2021MNRAS.504.3580S,54.954768,-35.579443,21.4,20.85,25.8,10995261785511512,PSF,21.25033245894408,20.73186594530611,20.551939350684176,20.46134337080737,
2021MNRA_0109,,2021MNRAS.504.3580S,55.338194,-35.362787,21.41,21.06,13.2,10995263020729337,PSF,21.270041089090004,20.913986074036554,20.864751735741415,20.854099690160766,
2021MNRA_0110,,2021MNRAS.504.3580S,54.91723,-35.309815,21.41,20.77,23.8,10995263018638823,PSF,21.272990010026778,20.65053945256595,20.395044862272087,20.27412590847782,
2021MNRA_0111,,2021MNRAS.504.3580S,54.707712,-35.393253,21.42,20.69,17.1,10995261784466090,PSF,21.228428620494697,20.530977105676477,20.20362074599416,19.999834437852567,
2021MNRA_0112,,2021MNRAS.504.3580S,54.112776,-35.29256,21.43,20.69,10.4,10995263016534821,PSF,21.270837275925984,20.65019411922568,20.427809941353118,20.312473865610432,
2021MNRA_0113,,2021MNRAS.504.3580S,54.215258,-35.093031,21.43,20.87,10.4,10995264252805340,PSF,21.370777826396594,20.807301699077172,20.613506952232306,20.48422320586004,
2021MNRA_0114,,2021MNRAS.504.3580S,55.011659,-35.649159,21.43,20.71,34.8,10995260556575813,PSF,21.174781833208602,20.5607072566402,20.294025982994906,20.16284160560045,
2021MNRA_0115,,2021MNRAS.504.3580S,54.44353,-35.468076,21.43,20.75,15.0,10995261783417922,PSF,21.324772380018114,20.60786623674939,20.278623238086364,20.08283148161908,
2021MNRA_0116,,2021MNRAS.504.3580S,53.998154,-35.449057,21.43,20.82,18.2,10995261782364171,PSF,21.31684372610983,20.65246804866345,20.34975712759366,20.204679763772248,
2021MNRA_0117,,2021MNRAS.504.3580S,54.227371,-35.657433,21.44,20.87,17.6,10995260553435041,PSF,21.346222356966006,20.783953001251938,20.56846800201243,20.46750602939867,
2021MNRA_0118,,2021MNRAS.504.3580S,55.067531,-35.414406,21.45,20.96,34.4,10995261785515748,REX,21.251378615693103,20.679084982410277,20.46930795998567,20.363718268737287,
2021MNRA_0119,,2021MNRAS.504.3580S,54.536691,-35.494257,21.45,20.79,24.9,10995261784459779,PSF,21.280537694954496,20.72176321938864,20.513721154105653,20.42132733412759,
2021MNRA_0120,,2021MNRAS.504.3580S,54.704086,-35.592538,21.45,20.83,90.3,10995261784465915,PSF,21.326659639564802,20.684263567023276,20.402912898477087,20.259968947291465,
2021MNRA_0121,,2021MNRAS.504.3580S,54.695479,-35.396775,21.45,20.82,27.9,10995261784465539,PSF,21.30558527111128,20.671253657556065,20.43113317796832,20.297873535655597,
2021MNRA_0122,,2021MNRAS.504.3580S,55.334722,-35.479522,21.46,20.9,21.7,10995261786563155,REX,21.294040613150102,20.65478151728809,20.365798357086394,20.2250873829839,
2021MNRA_0123,,2021MNRAS.504.3580S,54.721852,-35.614373,21.46,20.91,31.5,10995261784466706,PSF,21.336675398776297,20.63725399062537,20.45233919609072,20.443201432175712,
2021MNRA_0124,,2021MNRAS.504.3580S,54.579276,-35.53952,21.47,20.52,29.2,10995261784461427,PSF,21.250655620166988,20.558817837015198,20.24843666453082,20.0876145463504,
2021MNRA_0125,,2021MNRAS.504.3580S,55.185825,-35.612928,21.47,20.95,13.8,10995261786557560,PSF,21.388682653128075,20.853681227613023,20.680581364621602,20.58643006894023,
2021MNRA_0126,,2021MNRAS.504.3580S,54.495605,-35.6055,21.47,20.76,35.1,10995261784457769,PSF,21.279449034764006,20.620594549168924,20.352424538102998,20.19819864955085,
2021MNRA_0127,,2021MNRAS.504.3580S,54.770886,-35.448222,21.48,20.87,18.8,10995261784468782,PSF,21.38383222771099,20.717380228873555,20.39756347140077,20.232408449615473,
2021MNRA_0128,,2021MNRAS.504.3580S,54.125454,-35.298359,21.48,20.82,30.2,10995263016535284,PSF,21.386701875026265,20.805203950189828,20.591153562950854,20.517225892614576,
2021MNRA_0129,,2021MNRAS.504.3580S,54.610936,-35.695231,21.48,20.72,29.6,10995260554486326,PSF,21.283036447815075,20.65913744653957,20.4033866973402,20.282828077407668,
2021MNRA_0130,,2021MNRAS.504.3580S,54.610936,-35.695231,21.48,20.72,29.6,10995260554486326,PSF,21.283036447815075,20.65913744653957,20.4033866973402,20.282828077407668,
2021MNRA_0131,,2021MNRAS.504.3580S,54.721523,-35.332713,21.49,20.95,26.9,10995263018632118,PSF,21.366380656336425,20.86793786594407,20.672951078754046,20.58956439693911,
2021MNRA_0132,,2021MNRAS.504.3580S,54.581225,-35.431226,21.5,20.53,17.4,10995261784461495,PSF,21.37649177542052,20.542580134668594,20.162381661837998,19.88367078580669,
2021MNRA_0133,,2021MNRAS.504.3580S,54.500688,-35.502295,21.52,20.83,41.7,10995261784458020,PSF,21.314539789284442,20.681100379154454,20.4159362734771,20.292372411151344,
2021MNRA_0134,,2021MNRAS.504.3580S,54.426209,-35.429531,21.52,20.83,39.2,10995261783417177,PSF,21.40935967598955,20.862670385027723,20.655920485749938,20.555370747357827,
2021MNRA_0135,,2021MNRAS.504.3580S,54.426209,-35.429531,21.52,20.83,39.2,10995261783417177,PSF,21.40935967598955,20.862670385027723,20.655920485749938,20.555370747357827,
2021MNRA_0136,,2021MNRAS.504.3580S,55.028127,-35.49088,21.54,20.91,20.4,10995261785514196,PSF,21.406206163475716,20.740572532254706,20.488421160881078,20.306644975395237,
2021MNRA_0137,,2021MNRAS.504.3580S,54.573489,-35.477122,21.54,20.81,22.0,10995261784461222,PSF,21.41369861462905,20.734949027262807,20.462524524445094,20.29539240563421,
2021MNRA_0138,,2021MNRAS.504.3580S,54.576016,-35.415124,21.54,20.8,13.9,10995261784461306,PSF,21.462663139607095,20.828169690376,20.589916469540462,20.435020048299602,
2021MNRA_0139,,2021MNRAS.504.3580S,54.648522,-35.517222,21.54,20.83,13.0,10995261784463662,PSF,21.56122696149475,20.75399290894573,20.449925868719475,20.295642317856572,
2021MNRA_0140,,2021MNRAS.504.3580S,54.628245,-35.66573,21.54,20.77,32.3,10995260554486926,PSF,21.314012166886858,20.567412519483717,20.20957339119671,19.96737305596519,
2021MNRA_0141,,2021MNRAS.504.3580S,54.606438,-35.268217,21.55,20.95,10.2,10995263017591376,PSF,21.491714472296437,20.944268102720923,20.733646540727072,20.65866542704834,
2021MNRA_0142,,2021MNRAS.504.3580S,54.590869,-35.489825,21.55,20.76,21.3,10995261784461812,PSF,21.393347563176885,20.650125413502202,20.31944632419733,20.094972851760815,
2021MNRA_0143,,2021MNRAS.504.3580S,54.664785,-35.487779,21.55,20.98,34.3,10995261784464278,PSF,21.466730845507193,20.88163648028389,20.67110443369168,20.610055876521674,
2021MNRA_0144,,2021MNRAS.504.3580S,54.735659,-35.47458,21.56,20.87,22.5,10995261784467319,PSF,21.453465778436595,20.759063458786496,20.459096597884425,20.258047530922894,
2021MNRA_0145,,2021MNRAS.504.3580S,54.737834,-35.475976,21.57,21.06,30.1,10995261784467409,PSF,21.491042638915236,20.995080222157615,20.80708207201809,20.75414740466998,
2021MNRA_0146,,2021MNRAS.504.3580S,54.519393,-35.502283,21.57,20.83,30.7,10995261784458963,PSF,21.382992369487713,20.657336604320374,20.32918351579742,20.13133004069194,
2021MNRA_0147,,2021MNRAS.504.3580S,54.47261,-35.437788,21.58,20.95,22.2,10995261783419260,PSF,21.44044163168324,20.871912429124812,20.677170593474152,20.547659433227032,
2021MNRA_0207,,2021MNRAS.504.3580S,54.316887,-35.389144,21.79,21.26,17.2,10995261783413124,PSF,21.696162886839158,21.179375780920772,20.974634261674925,20.880382386301914,
2021MNRA_0208,,2021MNRAS.504.3580S,55.097123,-35.642208,21.79,21.25,23.4,10995260556578612,PSF,21.701596980349994,21.106627864860094,20.895208481071514,20.7897309969105,
2021MNRA_0209,,2021MNRAS.504.3580S,54.512534,-35.44131,21.8,21.15,26.7,10995261784458600,SER,21.46899573029415,20.914909141725808,20.698098138858786,20.581717054012007,
2021MNRA_0210,,2021MNRAS.504.3580S,54.752893,-35.508955,21.8,21.37,28.7,10995261784468029,PSF,21.720960772341545,21.210508721939696,21.016184990438315,20.940382124087915,
2021MNRA_0211,,2021MNRAS.504.3580S,54.67431,-35.433502,21.8,20.97,54.0,10995261784464658,SER,21.46456392390057,20.636866125588753,20.240419331776785,19.981427765181223,
2021MNRA_0212,,2021MNRAS.504.3580S,54.78084,-35.418385,21.81,21.28,17.1,10995261784469199,PSF,21.709346098031045,21.143342959803192,20.94960544693481,20.842237815853373,
2021MNRA_0213,,2021MNRAS.504.3580S,54.564806,-35.534331,21.81,20.97,38.3,10995261784460906,PSF,21.622441900860796,20.982271892249393,20.716323205049047,20.585214963817368,
2021MNRA_0214,,2021MNRAS.504.3580S,54.66837,-35.479851,21.81,21.07,23.0,10995261784464422,PSF,21.724579953069476,20.935194920628938,20.56368003205062,20.311021257804207,
2021MNRA_0215,,2021MNRAS.504.3580S,55.023989,-35.741078,21.81,21.18,14.9,10995260556576200,PSF,21.726239064696337,21.11396534086878,20.84902177935516,20.74600887324578,
2021MNRA_0216,,2021MNRAS.504.3580S,54.576618,-35.431255,21.81,21.05,29.5,10995261784461331,SER,21.31308424071561,20.65797768502798,20.46778877048942,20.446952616789527,
2021MNRA_0217,,2021MNRAS.504.3580S,54.813811,-35.19035,21.82,21.29,31.8,10995263018635341,PSF,21.698322220154996,21.199588977834548,21.01264342830342,20.943523947223706,
2021MNRA_0218,,2021MNRAS.504.3580S,54.609382,-35.423856,21.83,20.95,19.6,10995261784462345,PSF,21.661150005862186,20.88060763030835,20.4757638339613,20.2306976150893,
2021MNRA_0219,,2021MNRAS.504.3580S,54.940895,-35.296132,21.83,21.14,29.3,10995263018639719,PSF,21.744308268469617,21.014519504322866,20.68400881651678,20.4863443008077,
2021MNRA_0220,,2021MNRAS.504.3580S,54.635103,-35.629785,21.83,21.24,22.6,10995260554487143,PSF,21.70225557724757,21.082521888608863,20.837515876840328,20.675847531597487,
2021MNRA_0221,,2021MNRAS.504.3580S,54.703249,-35.365509,21.83,21.29,24.0,10995263018631446,PSF,21.71992313318414,21.14398571708695,20.930059588946694,20.828421451547268,
2021MNRA_0222,,2021MNRAS.504.3580S,54.727994,-35.504463,21.84,21.27,32.2,10995261784466968,PSF,21.779736205345614,21.202883400230085,20.96125338721629,20.82586634206598,
2021MNRA_0223,,2021MNRAS.504.3580S,54.488149,-35.413011,21.84,21.16,17.4,10995261783420068,PSF,21.71816213270344,21.178383157349156,20.940114555664714,20.838754212479305,
2021MNRA_0224,,2021MNRAS.504.3580S,54.488149,-35.413011,21.84,21.16,17.4,10995261783420068,PSF,21.71816213270344,21.178383157349156,20.940114555664714,20.838754212479305,
2021MNRA_0225,,2021MNRAS.504.3580S,54.642043,-35.564984,21.84,21.28,25.8,10995261784463414,PSF,21.757217648227925,21.224732743726456,21.034916146646655,20.952915176859598,
2021MNRA_0226,,2021MNRAS.504.3580S,54.642043,-35.564984,21.84,21.28,25.8,10995261784463414,PSF,21.757217648227925,21.224732743726456,21.034916146646655,20.952915176859598,
2021MNRA_0227,,2021MNRAS.504.3580S,54.649602,-35.326995,21.85,21.19,23.2,10995263017593241,PSF,21.77380102289078,21.142693988957003,20.874738303236793,20.74759458359344,
2021MNRA_0228,,2021MNRAS.504.3580S,54.709979,-35.368797,21.85,21.06,34.0,10995263018631700,PSF,21.696289193582082,20.973963685865524,20.60249803738765,20.364441189788216,
2021MNRA_0229,,2021MNRAS.504.3580S,54.538118,-35.637191,21.85,21.04,42.3,10995260554483869,PSF,21.670433542873912,20.98418096883202,20.665539777016672,20.460720165290095,
2021MNRA_0230,,2021MNRAS.504.3580S,54.503797,-35.440099,21.86,21.19,28.3,10995261784458175,PSF,21.692924638086655,21.16176944802097,20.96747856887885,20.861972499686892,
2021MNRA_0231,,2021MNRAS.504.3580S,54.503797,-35.440099,21.86,21.19,28.3,10995261784458175,PSF,21.692924638086655,21.16176944802097,20.96747856887885,20.861972499686892,
2021MNRA_0232,,2021MNRAS.504.3580S,55.004041,-35.576483,21.86,21.12,31.5,10995261785513314,PSF,21.722423198914157,21.056349779278136,20.744936256807808,20.569202702467734,
2021MNRA_0233,,2021MNRAS.504.3580S,54.699567,-35.574167,21.86,21.15,18.2,10995261784465710,PSF,21.773613371288718,21.058007142025655,20.7176132630049,20.499406915019588,
2021MNRA_0234,,2021MNRAS.504.3580S,54.641849,-35.602347,21.86,21.27,34.1,10995261784463411,PSF,21.690251275321327,21.188459435731513,21.000107378495805,20.92142862963638,
2021MNRA_0235,,2021MNRAS.504.3580S,54.655057,-35.470261,21.86,21.12,17.3,10995261784463905,PSF,21.79919062269549,20.988093758364457,20.620041330269988,20.353226857046227,
2021MNRA_0236,,2021MNRAS.504.3580S,54.587483,-35.503576,21.86,21.13,31.2,10995261784461693,PSF,21.815636333768424,21.169552060628963,20.931264934375548,20.824970221593993,
2021MNRA_0237,,2021MNRAS.504.3580S,54.568743,-35.518791,21.87,21.17,27.3,10995261784461054,PSF,21.72135405811227,21.079156963635523,20.854891333874658,20.731321688664877,
2021MNRA_0238,,2021MNRAS.504.3580S,54.613999,-35.427024,21.87,21.25,30.5,10995261784462469,DEV,19.843593358115932,19.238042132254318,18.991651503764132,18.87376719376415,
2021MNRA_0239,,2021MNRAS.504.3580S,54.494734,-35.49228,21.87,21.18,38.6,10995261784457726,PSF,21.6700800111032,21.01269968965606,20.732452189469644,20.59132781194326,
2021MNRA_0240,,2021MNRAS.504.3580S,55.125843,-35.506471,21.87,21.29,28.3,10995261786555300,PSF,21.77736353900532,21.118611118582066,20.845611877759744,20.704918507817435,
2021MNRA_0241,,2021MNRAS.504.3580S,54.646401,-35.651573,21.87,21.27,32.0,10995260554487508,PSF,21.7223130706173,21.18536353069815,21.005662020457663,20.872959900832893,
2021MNRA_0242,,2021MNRAS.504.3580S,54.662359,-35.548928,21.87,21.29,36.7,10995261784464169,REX,21.722166356339283,21.1670767308608,20.967488467833384,20.86485166509928,
2021MNRA_0243,,2021MNRAS.504.3580S,54.686984,-35.625246,21.88,21.17,24.8,10995260555537050,DUP,,,,,
2021MNRA_0244,,2021MNRAS.504.3580S,54.4981,-35.607014,21.88,21.18,36.8,10995261784457877,PSF,21.695513045958354,21.027734391903763,20.77087261143601,20.629285669317003,
2021MNRA_0245,,2021MNRAS.504.3580S,54.524632,-35.588942,21.88,21.25,36.7,10995261784459231,PSF,21.714785002310613,21.178679357332307,20.976405659556338,20.865333501832264,
2021MNRA_0246,,2021MNRAS.504.3580S,54.659309,-35.510792,21.89,21.25,14.1,10995261784464053,PSF,21.939568029889188,21.26023861147402,20.986694414052245,20.834128896045048,
2021MNRA_0247,,2021MNRAS.504.3580S,54.537499,-35.63759,21.89,21.21,69.8,10995260554483854,PSF,21.735743989805,21.187145420385857,20.984991642653092,20.91109250418405,
2021MNRA_0248,,2021MNRAS.504.3580S,54.677248,-35.694688,21.89,21.15,23.2,10995260555526344,PSF,21.802690243936702,21.0531068324585,20.718276561306105,20.51551141797209,
2021MNRA_0249,,2021MNRAS.504.3580S,54.523025,-35.2381,21.89,21.35,26.5,10995263017587972,PSF,21.86956869009007,21.337406747073274,21.12916283292839,21.08166674915072,
2021MNRA_0250,,2021MNRAS.504.3580S,54.647894,-35.424833,21.9,21.09,17.3,10995261784470040,DUP,,,,,
2021MNRA_0251,,2021MNRAS.504.3580S,54.579685,-35.357485,21.9,21.27,28.1,10995263017590181,REX,21.67947670383392,21.1145352296867,20.878951151492497,20.778696995221495,
2021MNRA_0252,,2021MNRAS.504.3580S,54.715001,-35.602934,21.9,21.14,71.5,10995261784466401,PSF,22.004131179764432,21.41013559045402,21.212422371769286,21.06418062724582,
2021MNRA_0253,,2021MNRAS.504.3580S,54.569421,-35.493091,21.9,21.18,29.3,10995261784461081,PSF,21.78946645140388,21.20934518278949,20.924537553690527,20.759187828822792,
2021MNRA_0254,,2021MNRAS.504.3580S,54.38766,-35.494749,21.91,21.24,15.6,10995261783415669,PSF,21.76850984568896,21.162277617720438,20.901751217147243,20.76585985452344,
2021MNRA_0255,,2021MNRAS.504.3580S,54.434153,-35.449247,21.91,21.25,21.2,10995261783417506,PSF,21.86752507536302,21.23701397549706,21.00199960398821,20.854154459328946,
2021MNRA_0256,,2021MNRAS.504.3580S,54.660975,-35.407447,21.91,21.37,28.3,10995261784464106,PSF,21.89837481807952,21.353437326873927,21.150360097703008,21.103227523922644,
2021MNRA_0257,,2021MNRAS.504.3580S,54.409897,-35.314001,21.92,21.42,24.9,10995263017583257,PSF,21.866358146273047,21.375627315243534,21.16448354966744,21.089827850396283,
2021MNRA_0258,,2021MNRAS.504.3580S,54.666007,-35.460438,21.92,21.36,18.9,10995261784464334,PSF,21.797901178474145,21.098218590472634,20.931194256650073,20.966751136907046,
2021MNRA_0259,,2021MNRAS.504.3580S,54.742242,-35.59022,21.92,21.12,28.1,10995261784467589,PSF,21.871289847180787,21.09308369378832,20.729492241582797,20.493165664594926,
2021MNRA_0260,,2021MNRAS.504.3580S,55.191525,-35.24766,21.92,21.28,28.4,10995263019686958,REX,21.712666736368824,21.106887123361815,20.86608649119116,20.779732256236137,
2021MNRA_0261,,2021MNRAS.504.3580S,54.529424,-35.407928,21.93,21.01,25.0,10995261784459469,PSF,21.808017256697088,21.010962314035744,20.635326926004794,20.31198716050877,
2021MNRA_0262,,2021MNRAS.504.3580S,54.529424,-35.407928,21.93,21.01,25.0,10995261784459469,PSF,21.808017256697088,21.010962314035744,20.635326926004794,20.31198716050877,
2021MNRA_0263,,2021MNRAS.504.3580S,54.251396,-35.520581,21.93,21.09,27.8,10995261783411031,REX,21.294340713194064,20.55801599162674,20.171964599836677,19.919802646230423,
2021MNRA_0264,,2021MNRAS.504.3580S,54.555853,-35.627191,21.93,21.14,24.6,10995260554484490,PSF,21.7350332102382,21.06067207499794,20.782032476935758,20.623731519903068,
2021MNRA_0265,,2021MNRAS.504.3580S,54.511844,-35.416036,21.93,21.3,18.6,10995261784458573,PSF,21.82191045117517,21.320773843402925,21.12173219783287,20.981372361080137,
2021MNRA_0266,,2021MNRAS.504.3580S,54.588919,-35.409955,21.93,21.18,15.4,10995261784461741,PSF,21.85069178010207,21.17931427028469,20.869741483625116,20.67894622389079,
2021MNRA_0267,,2021MNRAS.504.3580S,54.300196,-35.16529,21.93,21.22,27.9,10995263016541584,PSF,21.870550197804256,21.22605008527634,20.95350736586944,20.829475882920764,
2021MNRA_0268,,2021MNRAS.504.3580S,54.704332,-35.651387,21.93,21.25,24.5,10995260555527395,PSF,21.733063617754823,21.099558576497184,20.800215050518506,20.634670752701922,
2021MNRA_0269,,2021MNRAS.504.3580S,54.564917,-35.294925,21.94,21.25,26.7,10995263017589613,PSF,21.86292433814697,21.22564982678386,20.972390868869983,20.858317385287876,
2021MNRA_0270,,2021MNRAS.504.3580S,54.688203,-35.431404,21.94,21.24,33.2,10995261784465199,PSF,21.943973918031364,21.29889177425659,21.062025190019966,20.957830635819466,
2021MNRA_0271,,2021MNRAS.504.3580S,54.304686,-35.511437,21.94,21.25,24.5,10995261783412643,PSF,21.82648694710555,21.08935514147146,20.760931688523023,20.579547312988012,
2021MNRA_0272,,2021MNRAS.504.3580S,54.929565,-35.552864,21.94,21.34,32.6,10995261785510622,PSF,21.825145683251726,21.27322608346671,21.117850016895215,21.003358202295274,
